address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường Thới An 21, Phường Thới An, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,,,Nhà mặt phố,,,20 m,80 m²,5100000000,"63,75 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,80 m²,1 phòng,Nhà ở,,Phường Thới An,4 m
"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,4,Bàn giao thô,Nhà mặt phố,,,15 m,280 m²,4800000000,80 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,60 m²,5 phòng,Nhà ở,,Phường Thạnh Xuân,4 m
"Đường Đoàn Văn Bơ, Phường 16, Quận 4, Tp Hồ Chí Minh",,,Quận 4,,,,,,Hoàn thiện cơ bản,Nhà ngõ,,,13 m,,4000000000,"102,56 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,4 phòng,39 m²,3 phòng,Nhà ở,,Phường 16,3 m
"265-197, 265-197 Đường số 9A, Xã Bình Hưng, Tp Hồ Chí Minh",,1,,Bắc,,3,,,Nội thất cao cấp,,,,,,3980000000,"51,69 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,77 m²,2 phòng,Nhà ở,,Xã Bình Hưng,
"79/19, Đường Võ Thị Thừa, Phường An Phú Đông, Quận 12, ",,,Quận 12,,,5,,2,Hoàn thiện cơ bản,Nhà ngõ,,,8 m,48 m²,2200000000,"56,41 triệu/m²",Nở hậu,1,,,,2 phòng,39 m²,2 phòng,Nhà ở,,Phường An Phú Đông,4 m
"Nguyễn hữu cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,,Quận Bình Thạnh,,,Đông Bắc,,,,Nhà phố liền kề,,,15 m,240 m²,20000000000,"83,33 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,10 phòng,240 m²,Nhiều hơn 6 phòng,Nhà ở,,Phường 22,12 m
"Đường Thạnh Lộc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,,,Nhà phố liền kề,,,15 m,180 m²,3300000000,55 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,Nhà ở,,Phường Thạnh Lộc,4 m
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,Tây Bắc,,,Hoàn thiện cơ bản,Nhà mặt phố,,,17 m,88 m²,4099000000,"93,16 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,44 m²,3 phòng,Nhà ở,,Phường Thạnh Lộc,4 m
"Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",,,Quận Tân Phú,,,,,2,,Nhà ngõ,,,18 m,,7200000000,100 triệu/m²,Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,72 m²,,Nhà ở,,Phường Tân Thành,4 m
"Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,,Nội thất cao cấp,Nhà ngõ,,,,,1680000000,"49,41 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,34 m²,2 phòng,Đất,,Phường Tân Tạo,
"Đường Quang Trung, Phường 10, Quận Gò Vấp, ",,,Quận Gò Vấp,,,,,,,Nhà ngõ,,,8.55 m,52 m²,2280000000,"87,69 triệu/m²",,1,,,,2 phòng,26 m²,2 phòng,Đất,,Phường 10,3 m
"Đường Tôn Đản, Phường 10, Quận 4, Tp Hồ Chí Minh",,,Quận 4,,,,,,Hoàn thiện cơ bản,Nhà ngõ,,,7 m,,2800000000,"121,74 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,23 m²,2 phòng,Đất,,Phường 10,33 m
"80, Tân Hoà Đông, Quận 6, ",,,Quận 6,,,Bắc,,2,,Nhà ngõ,,,14 m,97 m²,4700000000,"97,92 triệu/m²",,1,1,,,3 phòng,48 m²,2 phòng,Đất,,,4 m
"Cầu Giao Khẩu Ngã Tư Ga Q12, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,,,Nhà mặt phố,,,11 m,,2550000000,"36,43 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,Đất,,Phường Thạnh Xuân,4 m
"Đường Số 5, Phường 10, Quận Gò Vấp, ",,,Quận Gò Vấp,,,,,,Hoàn thiện cơ bản,1,,,25 m,120 m²,9600000000,80 triệu/m²,Nở hậu,1,,,,2 phòng,120 m²,2 phòng,Đất,,Phường 10,5 m
"Đường Phan Văn Hớn, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,,,,,Nhà biệt thự,,,27 m,400 m²,12300000000,"45,56 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,5 phòng,270 m²,5 phòng,Đất,,,12 m
"Đường Nguyễn Sỹ Sách, Phường 15, Tp Hồ Chí Minh",,,,,,7,,,,Nhà ngõ,,,9.2 m,100 m²,3350000000,"71,28 triệu/m²",Nở hậu,1,,,Tp Hồ Chí Minh,3 phòng,47 m²,2 phòng,Đất,,Phường 15,5.24 m
"Đường Âu Cơ, Phường 10, Quận Tân Bình, ",,,Quận Tân Bình,,,,,,,Nhà ngõ,,,15 m,,6750000000,"108,87 triệu/m²",,1,1,,,4 phòng,62 m²,5 phòng,Đất,,Phường 10,4 m
"377/14, Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,,Quận Bình Thạnh,,,Tây Bắc,,2,,Nhà ngõ,,,3 m,30 m²,2290000000,"163,57 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,1 phòng,14 m²,2 phòng,Căn hộ/Chung cư,,Phường 11,4 m
"290, 290 Đường An Dương Vương, Phường 4, Quận 5, ",,1,Quận 5,,,,,,,,,,,,5000000000,"67,57 triệu/m²",,,,Đã bàn giao,,2 phòng,74 m²,2 phòng,Căn hộ/Chung cư,,Phường 4,
"Tòa A3, Đường Cây Keo, Phường Tam Phú, Quận Thủ Đức, Tp Hồ Chí Minh",,1,Quận Thủ Đức,,,Nam,,,,,,,,,1470000000,"28,82 triệu/m²",,,,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,Căn hộ/Chung cư,,Phường Tam Phú,
"Số 200, Số 200 đường 3/2, Phường 12, ",,1,,Đông Nam,,Tây Bắc,,,Nội thất cao cấp,,,,,,4600000000,"75,41 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,1 phòng,61 m²,1 phòng,Căn hộ/Chung cư,,Phường 12,
"đường Dương Quảng Hàm, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,,,,,,Hoàn thiện cơ bản,,,,,,2990000000,"39,87 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,75 m²,2 phòng,Căn hộ/Chung cư,,Phường 15,
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",1,1,Quận Bình Tân,6,A6,7,8,,2,,,,,,1850000000,"28,03 triệu/m²",,Đã có sổ,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,Căn hộ/Chung cư,,Phường An Lạc,
"Đường Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Tây Bắc,,Đông Nam,16,,,,,,,,2600000000,"34,67 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,75 m²,2 phòng,Căn hộ/Chung cư,,Phường An Lạc,
"Đường Nguyễn Hữu Thọ, ",Căn góc,1,,Tây Nam,V3,Đông,,,Hoàn thiện cơ bản,,,,,,4050000000,"38,21 triệu/m²",,1,,Đã bàn giao,,2 phòng,106 m²,2 phòng,Căn hộ/Chung cư,,,
"D6, Phường Phước Long B, ",,1,,,,8,14,,Hoàn thiện cơ bản,,,,,,2400000000,"35,82 triệu/m²",,1,,Đã bàn giao,,2 phòng,67 m²,2 phòng,Căn hộ/Chung cư,,Phường Phước Long B,
"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,Tây Nam,C,Đông Bắc,8,,,,,,,,1650000000,"28,45 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,2 phòng,Nhà ở,,Phường Tân Thới Nhất,
"Đường Xa lộ Đại Hàn, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Thủ Đức,Đông Nam,C,Đông Bắc,8,,,,,,,,5000000,96.153 đ/m²,,Đã có sổ,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,52 m²,2 phòng,Nhà ở,C1,Phường Tam Bình,
"đường Lê Văn Lương, xã Nhơn Đức, huyện Nhà Bè, Tp.HCM, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,Đông,Vesta,Tây,19,,,,,,,,2500000000,"37,31 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,Nhà ở,C19-8,Xã Nhơn Đức,
"D19, Đường 10, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,Tây,,,,,,,,,2100000000,"43,75 triệu/m²",,,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,48 m²,1 phòng,Nhà ở,,Phường Tam Bình,
"601, Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Thủ Đức,,,,,,Hoàn thiện cơ bản,,,,,,2300000000,"43,4 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,2 phòng,Đất,,Phường Tam Bình,
"36, 36 Đường Trịnh Đình Thảo, Quận Tân Phú, Tp Hồ Chí Minh",,1,Quận Tân Phú,Đông,A,2,20,,Nội thất đầy đủ,,,,,,2900000000,"37,18 triệu/m²",,1,,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,78 m²,2 phòng,Đất,A20.08,,
"KDC Phong Phú 4, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",,1,Huyện Bình Chánh,,,,,,,,,,,,1983000000,"30,51 triệu/m²",,,,Đã bàn giao,,2 phòng,65 m²,2 phòng,Đất,,,
"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,,Huyện Nhà Bè,,,,,,,Nhà ngõ,,,16 m,65 m²,3300000000,"57,89 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,57 m²,2 phòng,Căn hộ/Chung cư,,Xã Phước Kiển,4 m
"QL50, Xã Đa Phước, Huyện Bình Chánh, ",,,Huyện Bình Chánh,,,,,,,1,,,10 m,80 m²,690000000,"17,25 triệu/m²",Nở hậu,1,1,,,2 phòng,40 m²,2 phòng,Nhà ở,,Xã Đa Phước,4 m
"Đường Lê Hồng Phong, Phường Phú Hòa, ",,,,,,,,,,1,,,18 m,98 m²,3150000000,"32,14 triệu/m²",,1,,,,3 phòng,98 m²,2 phòng,Nhà ở,,Phường Phú Hòa,5 m
"Đường Nguyễn Tri Phương, Phường An Bình, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,Đông,,,,Nhà ngõ,,,20 m,100 m²,2850000000,"28,5 triệu/m²",,1,1,,,7 phòng,100 m²,7 phòng,Đất,,Phường An Bình,5 m
"Đường Bùi Thị Cội, Phường Tân Đông Hiệp, Thị xã Dĩ An, ",,,Thị xã Dĩ An,,,Đông,,,,Nhà ngõ,,,13 m,,2350000000,"36,15 triệu/m²",,1,1,,,3 phòng,65 m²,1 phòng,Căn hộ/Chung cư,,Phường Tân Đông Hiệp,5 m
"KDC Bình Chuẩn, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà biệt thự,,,18 m,160 m²,3300000000,"41,25 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,4 phòng,80 m²,3 phòng,Nhà ở,,Phường Bình Chuẩn,4 m
"Đường Đào Duy Từ, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,2,,,Hoàn thiện cơ bản,Nhà mặt phố,,,23 m,176 m²,5200000000,"57,78 triệu/m²",,Đã có sổ,,,Bình Dương,4 phòng,90 m²,4 phòng,Nhà ở,,Phường Đông Hòa,4 m
"Vĩnh Phú, Phường Vĩnh Phú, Thành phố Thuận An, ",,,Thành phố Thuận An,,,Đông Nam,,,,Nhà ngõ,,,19 m,130 m²,2850000000,"25,91 triệu/m²",,1,1,,,4 phòng,110 m²,2 phòng,Đất,,Phường Vĩnh Phú,6 m
"Đường Phạm Ngọc Thạch, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông Nam,,,,Nhà mặt phố,,,20 m,,3550000000,"35,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,100 m²,1 phòng,Đất,,Phường Hiệp Thành,5 m
"KDC Bình Chuẩn, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà mặt phố,,,15 m,120 m²,1300000000,"21,67 triệu/m²",,,,,Bình Dương,3 phòng,60 m²,2 phòng,Nhà ở,,Phường Bình Chuẩn,4 m
"Đường NH9, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,H,,,,,Nhà ngõ,,,30 m,300 m²,2200000000,"7,33 triệu/m²",,1,,,Bình Dương,nhiều hơn 10 phòng,300 m²,Nhiều hơn 6 phòng,Đất,,Phường Thới Hòa,10 m
"Đường số 7 khu dân cư Đồng An 2, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà phố liền kề,,,24 m,350 m²,6900000000,"29,24 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,4 phòng,236 m²,3 phòng,Đất,,Phường Bình Hòa,10 m
"Ql13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",,,Huyện Bàu Bàng,,,,,,,Nhà mặt phố,,,30 m,169 m²,1500000000,10 triệu/m²,,Đã có sổ,,,Bình Dương,5 phòng,150 m²,5 phòng,Đất,,Thị trấn Lai Uyên,5 m
"Vĩnh Phú 20, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà ngõ,,,12 m,120 m²,2600000000,"43,33 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,60 m²,2 phòng,Đất,,Phường Vĩnh Phú,5 m
"Đường An Sơn 19, Xã An Sơn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà ngõ,,,,,3450000000,"17,25 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Bình Dương,1 phòng,200 m²,1 phòng,Đất,,Xã An Sơn,
"Tan Phuoc Khanh 41, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,A,Đông Bắc,,1,,Nhà ngõ,,,11 m,88 m²,840000000,"19,09 triệu/m²",,3,Hẻm xe hơi,,Bình Dương,2 phòng,44 m²,2 phòng,Đất,,Phường Tân Phước Khánh,4 m
"Thuận Giao 05, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,Tây,,1,Hoàn thiện cơ bản,Nhà ngõ,,,6 m,60 m²,750000000,25 triệu/m²,,Giấy tờ khác,Hẻm xe hơi,,Bình Dương,2 phòng,30 m²,2 phòng,Đất,,Phường Thuận Giao,5 m
"Vĩnh Phú, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà ngõ,,,10 m,140 m²,2200000000,"27,5 triệu/m²",Nở hậu,Đã có sổ,,,Bình Dương,2 phòng,80 m²,2 phòng,Đất,,Phường Vĩnh Phú,8 m
"Đường Lê Hồng Phong, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,1,,,,Nhà ngõ,,,17 m,172 m²,2600000000,"30,23 triệu/m²",,Đã có sổ,,,Bình Dương,4 phòng,86 m²,2 phòng,Đất,,Phường Phú Hòa,5.4 m
"dt741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",,,Thị xã Bến Cát,,,,,,,Nhà ngõ,,,,,1500000000,"4,48 triệu/m²",,,,,Bình Dương,1 phòng,335 m²,,Căn hộ/Chung cư,,Phường Hòa Lợi,
"cho hai mỹ, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,Hoàn thiện cơ bản,Nhà phố liền kề,,,7 m,50 m²,660000000,22 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Bình Dương,2 phòng,30 m²,1 phòng,Căn hộ/Chung cư,,Phường Bình Chuẩn,4 m
"Đường ĐT 743, Phường Thái Hòa, Thị xã Tân Uyên, Bình Dương",,,Thị xã Tân Uyên,,,,,,,Nhà phố liền kề,,,9 m,70 m²,590000000,"16,86 triệu/m²",,Đang chờ sổ,,,Bình Dương,1 phòng,35 m²,2 phòng,Nhà ở,,Phường Thái Hòa,4 m
"Đường Số 2, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",,,Quận Thủ Đức,,,,,3,Hoàn thiện cơ bản,Nhà mặt phố,,,12 m,,7100000000,"118,33 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,60 m²,5 phòng,Nhà ở,,Phường Hiệp Bình Chánh,5 m
"/31, Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",,,Quận Bình Thạnh,,,8,,,2,Nhà ngõ,,,16 m,62 m²,6990000000,"105,91 triệu/m²",Nở hậu,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,66 m²,3 phòng,Đất,,Phường 12,4 m
"Đường Trần Quang Khải, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,,Thị xã Dĩ An,,,Đông,,,Nội thất đầy đủ,Nhà ngõ,,,,216 m²,2400000,22.222 đ/m²,,Đã có sổ,,,Bình Dương,3 phòng,108 m²,3 phòng,Đất,,Phường Đông Hòa,4 m
"13/4, Dt741, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,,,,,Nhà mặt phố,,,20 m,280 m²,2800000000,28 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Bình Dương,5 phòng,100 m²,4 phòng,Đất,,Phường Bình Chuẩn,5 m
"Đường Hoàng Hoa Thám, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,Hoàn thiện cơ bản,Nhà ngõ,,,14 m,100 m²,2180000000,"31,14 triệu/m²",,1,Hẻm xe hơi,,Bình Dương,2 phòng,70 m²,1 phòng,Căn hộ/Chung cư,,Phường Hiệp Thành,4.6 m
"ĐƯỜNG NHỰA 6M, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,Nhà mặt phố,,,8 m,140 m²,4500000000,"32,14 triệu/m²",,Đã có sổ,,,Bình Dương,3 phòng,140 m²,3 phòng,Căn hộ/Chung cư,,Phường Phú Hòa,5 m
"Đường Bùi Thị Cội, Phường Tân Đông Hiệp, Bình Dương",,,,,,Đông,,,,Nhà ngõ,,,,,2350000,36.153 đ/m²,,,,,Bình Dương,3 phòng,65 m²,2 phòng,Căn hộ/Chung cư,,Phường Tân Đông Hiệp,
"BÊ TÔNG 5M, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,,,Nhà mặt phố,,,24 m,100 m²,4600000000,46 triệu/m²,,Đã có sổ,,,Bình Dương,3 phòng,100 m²,3 phòng,Nhà ở,,Phường Hiệp Thành,
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,,Thành phố Thuận An,,,Đông Nam,,,,Nhà phố liền kề,,,16 m,132 m²,2550000000,"38,64 triệu/m²",,,,,Bình Dương,3 phòng,66 m²,2 phòng,Nhà ở,,Phường An Phú,4 m
"Nguyễn Bình, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,Đông Nam,,1,Nội thất cao cấp,Nhà ngõ,,,12 m,150 m²,5850000000,"48,75 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Bình Dương,4 phòng,120 m²,4 phòng,Nhà ở,,Phường Phú Lợi,10 m
"Đường Võ Văn Kiệt, Phường An Lạc, ",,1,,,AK1,,9,,Hoàn thiện cơ bản,,,,,,2200000000,"39,29 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,2 phòng,56 m²,1 phòng,Nhà ở,,Phường An Lạc,
"Đường Trương Đình Hội, Phường 16, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,Nam,,,,,,,,,1250000000,"24,04 triệu/m²",,,,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,52 m²,1 phòng,Nhà ở,,Phường 16,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,Đông Nam,,Tây Bắc,,,Hoàn thiện cơ bản,,,,,,1900000000,"27,54 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,Đất,,Phường Long Thạnh Mỹ,
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,,,,,,,2460000000,"34,17 triệu/m²",,,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,Đất,,Phường 4,
"47, 47 Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, ",Căn góc,1,Quận Tân Phú,,AB,,,,Hoàn thiện cơ bản,,,,,,3100000000,"36,05 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,3 phòng,86 m²,2 phòng,Đất,,Phường Tân Thới Hòa,
"Đường C8, Phường Tây Thạnh, Quận Tân Phú, ",,1,Quận Tân Phú,,F,,1,,Nội thất đầy đủ,,,,,,2340000000,"32,5 triệu/m²",,1,,Đã bàn giao,,2 phòng,72 m²,2 phòng,Đất,f111,Phường Tây Thạnh,
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Duplex,Quận Tân Phú,,,,,,,,,,,,4900000000,"38,58 triệu/m²",,,,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,127 m²,2 phòng,Căn hộ/Chung cư,,Phường Sơn Kỳ,
"Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,1,Quận Bình Tân,,,,,,,,,,,,2500000000,50 triệu/m²,,Đang chờ sổ,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,2 phòng,Căn hộ/Chung cư,,Phường Bình Trị Đông,
"996, 996 Đường Tạ Quang Bửu, Phường 6, Quận 8, ",Căn góc,1,Quận 8,,,,,,,,,,,,2190000000,"35,32 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,,2 phòng,62 m²,1 phòng,Căn hộ/Chung cư,,Phường 6,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Nam,,Đông Bắc,,,Nội thất đầy đủ,,,,,,1700000000,"36,17 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,47 m²,1 phòng,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,
"KDC Phong Phú 4, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh, Huyện Bình Chánh, ",,1,Huyện Bình Chánh,Đông,,2,,,,,,,,,2249000000,"31,24 triệu/m²",,,,Đã bàn giao,,2 phòng,72 m²,2 phòng,Nhà ở,,,
"Đường Võ Văn Kiệt, Phường An Lạc, ",,1,,,,,,,,,,,,,2180000000,"38,93 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,,2 phòng,56 m²,1 phòng,Nhà ở,,Phường An Lạc,
"Đường Nguyễn Xiển, ",,1,,,,,,,Hoàn thiện cơ bản,,,,,,1371285000,"22,85 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,2 phòng,60 m²,1 phòng,Nhà ở,,,
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,4,Nam,14,,Hoàn thiện cơ bản,,,,,,2942000000,"43,26 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,Nhà ở,P4.14.04,Phường Thạnh Xuân,
"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",1,1,Huyện Bình Chánh,,,Nam,,,1,,,,,,2500000000,"30,86 triệu/m²",,Đã có sổ,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,81 m²,2 phòng,Nhà ở,,Xã Bình Hưng,
"16, 16 Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",,Chung cư,Quận Tân Bình,,,,,,,,,,,,1800000000,"42,86 triệu/m²",,,,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,42 m²,1 phòng,Nhà ở,,Phường 2,
"Đường Nguyễn Xiển, ",,1,,,,,,,Nội thất đầy đủ,,,,,,1859000000,"31,51 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,2 phòng,59 m²,1 phòng,Đất,,,
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",,1,Quận 8,Tây,,1,,,,,,,,,1970000000,"27,36 triệu/m²",,,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,Đất,,Phường 16,
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,,,,,,,2900000000,"34,12 triệu/m²",,,,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,85 m²,2 phòng,Đất,,Phường 4,
"1/ Lê Hồng Phong, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,,Thành phố Thủ Dầu Một,,,,,2,Nội thất cao cấp,Nhà ngõ,,,20 m,190 m²,4500000000,"56,25 triệu/m²",Nở hậu,Đã có sổ,,,Bình Dương,4 phòng,80 m²,4 phòng,Đất,,Phường Phú Lợi,4 m
