address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Đường Đinh Quang Ân, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,KDC Phước Tân,Đông Bắc,,Đất nông nghiệp,33 m,1700000000,"7,08 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,240 m2,Phường Phước Tân,5 m
"dt769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,1800000000,15 triệu/m2,,Đã có sổ,,Đồng Nai,120 m2,Xã Bình Sơn,5 m
"Đường nhựa 5m Liên Xã, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất nông nghiệp,,3500000000,"1,31 triệu/m2",,Đã có sổ,,Đồng Nai,2670 m2,Thị trấn Vĩnh An,
"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Khu 1,,Mặt tiền,Đất nền dự án,20 m,4500000000,"18,75 triệu/m2",,Đã có sổ,,Đồng Nai,240 m2,Phường Phước Tân,12 m
"Đường Quốc Lộ 20, Xã Gia Tân 3, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất nông nghiệp,85 m,4500000000,300.000 đ/m2,,Đã có sổ,,Đồng Nai,15000 m2,Xã Gia Tân 3,200 m
"5m, Thị trấn Định Quán, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,51 m,4500000000,"1,5 triệu/m2",,Đã có sổ,,Đồng Nai,3000 m2,Thị trấn Định Quán,59 m
"Đường ĐT 769, Xã Lộc An, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nền dự án,19 m,1850000000,"19,47 triệu/m2",,Đã có sổ,,Đồng Nai,95 m2,Xã Lộc An,5 m
"Gần Nga Tu  Phú Thọ, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nông nghiệp,31 m,2300000000,"13,45 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,171 m2,Phường Trảng Dài,5.3 m
"Đường ĐT 769, Xã Phước Thiền, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,Đông Nam,,Đất thổ cư,44 m,3200000000,"14,81 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,216 m2,Xã Phước Thiền,5 m
"Đường 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,20 m,800000000,8 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường 101, Xã Túc Trưng, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,50.8 m,2550000000,"1,45 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,1754 m2,Xã Túc Trưng,31.26 m
"Đường Tỉnh lộ 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,1800000000,18 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường 30/4, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,Mặt tiền,Đất công nghiệp,20 m,135000000,"1,23 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,110 m2,Phường An Bình,5 m
"QL20, Thị trấn Định Quán, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,59 m,1500000000,500.000 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,3000 m2,Thị trấn Định Quán,51 m
"Đường Phước Bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,420000,4.200 đ/m2,Nở hậu,Đã có sổ,,Đồng Nai,100 m2,Xã Phước Bình,5 m
"Đường Nguyễn Trung Trực, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Bắc,Mặt tiền,Đất thổ cư,20 m,1300000000,13 triệu/m2,,Đang chờ sổ,,Đồng Nai,100 m2,Phường An Hoà,5 m
"Đường Nguyễn Hoàng, Xã Cây Gáo, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,25 m,750000000,"4,1 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,183 m²,Xã Cây Gáo,6 m
"Đường Bùi Hữu Nghĩa, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,40 m,1400000000,7 triệu/m2,,Đã có sổ,,Đồng Nai,200 m2,Phường Bửu Long,5 m
"Chưa Có, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,,Đất thổ cư,22 m,1450000000,"13,18 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,110 m2,Phường Trảng Dài,5 m
"Tổ 28 Kp4, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,20 m,900000000,9 triệu/m2,,,,Đồng Nai,100 m2,Phường Trảng Dài,5 m
"Xuân Đông, Xã Xuân Đông, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất nông nghiệp,120 m,5000000000,476.190 đ/m2,,Đã có sổ,,Đồng Nai,10500 m2,Xã Xuân Đông,90 m
"hẻm 83 đường 9/4, Phường Xuân Thanh, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,Đất thổ cư,20 m,1280000000,"12,8 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Phường Xuân Thanh,5 m
"Đường Nguyễn Thị Tồn, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,18 m,3200000000,"29,63 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,108 m2,Phường Hoá An,6 m
"Đường 768B, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,,Đất nông nghiệp,20 m,685000000,"3,43 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,200 m2,Phường Trảng Dài,10 m
"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,Đất nền dự án,19 m,1800000000,"18,95 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,95 m2,Phường Phước Tân,5 m
"2, Đường Nguyễn Văn Lung, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Tái định cư Hóa An,Đông Nam,,Đất thổ cư,20 m,1600000000,20 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,80 m2,Phường Hoá An,4 m
"Đường Liên xã Vĩnh Tân - Tân An, Xã Vĩnh Tân, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất nông nghiệp,150 m,1800000000,225.000 đ/m2,,Đã có sổ,,Đồng Nai,8000 m2,Xã Vĩnh Tân,40 m
"Dân Sinh, Xã Vĩnh Tân, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất nông nghiệp,1111 m,2200000000,846.153 đ/m2,,Đã có sổ,,Đồng Nai,2600 m2,Xã Vĩnh Tân,1111 m
"đường nhân nghĩa bảo bình, Xã Bảo Bình, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,150 m,470000000,13.823 đ/m2,,Đã có sổ,,Đồng Nai,34000 m2,Xã Bảo Bình,226 m
"nhân nghĩa bảo bình, Xã Bảo Bình, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,50 m,530000000,44.166 đ/m2,,Đã có sổ,,Đồng Nai,12000 m2,Xã Bảo Bình,240 m
"Đường Liên Xã, Xã Sông Thao, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,26 m,2250000000,"5,74 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,392 m2,Xã Sông Thao,15 m
"đường nhân nghĩa bảo bình, Xã Bảo Bình, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,69 m,4300000000,"477,78 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,9.7 m2,Xã Bảo Bình,140 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nền dự án,20 m,2000000000,"16,67 triệu/m2",,Đã có sổ,,Đồng Nai,120 m2,Xã Bình Sơn,6 m
"mã vôi, Xã Bảo Hoà, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất nông nghiệp,30 m,940000000,940.000 đ/m2,,Đã có sổ,,Đồng Nai,1000 m2,Xã Bảo Hoà,35 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,600000000,6 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường Quốc Lộ 20, Xã Phú Trung, Huyện Tân Phú, Đồng Nai",Huyện Tân Phú,,Đông Bắc,Mặt tiền,Đất thổ cư,151 m,2400000000,"1,02 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,2352 m2,Xã Phú Trung,15 m
"Tỉnh Lộ 765, Xã Lang Minh, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất thổ cư,64 m,1620000000,675.000 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,2400 m2,Xã Lang Minh,36 m
"Đường Bùi Trọng Nghĩa, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất công nghiệp,10 m,900000000,15 triệu/m2,,Đang chờ sổ,Hẻm xe hơi,Đồng Nai,60 m2,Phường Trảng Dài,6 m
"Đường Nam Cao, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,40 m,15000000000,"18,75 triệu/m2",,Đã có sổ,,Đồng Nai,800 m2,Phường Phước Tân,20 m
"Đường Hiếu liêm, Xã Hiếu Liêm, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất thổ cư,51 m,1100000000,"3,67 triệu/m2",,Đang chờ sổ,,Đồng Nai,300 m2,Xã Hiếu Liêm,6 m
"Đường Điểu Xiển, Xã Bàu Trâm, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,Đất nông nghiệp,130 m,11000000000,1 triệu/m2,,Đã có sổ,,Đồng Nai,11000 m2,Xã Bàu Trâm,60 m
"QL 56, Xã Nhân Nghĩa, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất nông nghiệp,,15000000000,"1,03 triệu/m2",,Đã có sổ,,Đồng Nai,14500 m2,Xã Nhân Nghĩa,
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,20 m,1800000000,18 triệu/m²,,Đang chờ sổ,,Đồng Nai,100 m²,Xã Bình Sơn,5 m
"12, Ấp Hoàn Quân 1, Xã Long Giao, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất nông nghiệp,350 m,7600000000,992.037 đ/m2,,Đã có sổ,,Đồng Nai,7661 m2,Xã Long Giao,250 m
"Đường Tân Hiệp, Xã Tân Hiệp, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,70 m,1600000000,"1,6 triệu/m2",,Đã có sổ,,Đồng Nai,1000 m2,Xã Tân Hiệp,15 m
"Liên Ấp 3 - 4, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất nông nghiệp,400 m,22400000000,160.000 đ/m2,,Đã có sổ,,Đồng Nai,140000 m2,Xã Phú Ngọc,350 m
"Tỉnh Lộ 765, Xã Lang Minh, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất thổ cư,64 m,5200000000,666.666 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,7800 m2,Xã Lang Minh,12 m
"ấp 4, Xã Thừa Đức, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,31 m,4400000000,"1,1 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,4000 m2,Xã Thừa Đức,150 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Đông Bắc,Mặt tiền,Đất thổ cư,20 m,1800000000,18 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường Tập Đoàn 7, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,110 m,1890000000,"1,4 triệu/m2",,Đã có sổ,,Đồng Nai,1350 m2,Xã Phước Bình,14 m
"Đường Tân Hiệp, Xã Tân Hiệp, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,,2000000000,"3,9 triệu/m2",,Đã có sổ,,Đồng Nai,513 m2,Xã Tân Hiệp,
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,45 m,1800000000,"1,8 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,1000 m2,Xã Bàu Cạn,22 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,50 m,2950000000,"2,93 triệu/m2",,Đã có sổ,,Đồng Nai,1008 m2,Xã Bàu Cạn,20 m
"Đường Phước Bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,80 m,2558000000,"2,24 triệu/m2",,Đang chờ sổ,,Đồng Nai,1142 m2,Xã Phước Bình,14 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,28 m,1724800000,"1,6 triệu/m2",,Đang chờ sổ,,Đồng Nai,1078 m2,Xã Bàu Cạn,38.5 m
"Phước Bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,20 m,450000000,"4,5 triệu/m2",Nở hậu,Giấy tờ khác,,Đồng Nai,100 m2,Xã Phước Bình,5 m
"1 Sẹc Đường Nguyễn Hoàng, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,30 m,1950000000,13 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,150 m2,Phường Tam Phước,5 m
"12, Thác Trời, Xã Xuân Bắc, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,Đông Bắc,Mặt tiền,Đất nông nghiệp,100 m,5040000000,360.000 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,14000 m2,Xã Xuân Bắc,140 m
"B6, Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Khu đồi sân golf 1,Đông,,Đất thổ cư,30 m,6300500000,"10,48 triệu/m2",,Đã có sổ,,Đồng Nai,601 m2,Phường Phước Tân,20 m
"Đường 14, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,,1500000000,"1,45 triệu/m2",,Đã có sổ,,Đồng Nai,1037 m2,Xã Bàu Cạn,
"Đường 240, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,,1600000000,"1,48 triệu/m2",,Đang chờ sổ,,Đồng Nai,1078 m2,Xã Bàu Cạn,
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,27 m,1642000000,"1,6 triệu/m2",,Đang chờ sổ,,Đồng Nai,1026 m2,Xã Bàu Cạn,38 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Diamond Eastview,Đông Nam,Mặt tiền,Đất nền dự án,20 m,3100000000,"25,83 triệu/m2",,Đã có sổ,,Đồng Nai,120 m2,Xã Long Đức,6 m
"xã an viễn, Xã Bình An, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nông nghiệp,40 m,6800000000,"3,29 triệu/m2",,Đã có sổ,,Đồng Nai,2067 m2,Xã Bình An,52 m
"phước bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,250 m,125000000000,"1,53 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,81775 m2,Xã Phước Bình,400 m
"hồ lộc an, Xã Lộc An, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nông nghiệp,60 m,5320000000,"4,51 triệu/m2",,Đã có sổ,,Đồng Nai,1180 m2,Xã Lộc An,19 m
"long đức, Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nông nghiệp,58 m,3600000000,"10,29 triệu/m2",,Đã có sổ,,Đồng Nai,350 m2,Xã Long Đức,6 m
"tân hiệp, Xã Tân Hiệp, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,58 m,11000000000,"9,24 triệu/m2",,Đã có sổ,,Đồng Nai,1190 m2,Xã Tân Hiệp,20 m
"Đường Bưng Môn, Xã Long An, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Đông Nam,Mặt tiền,Đất thổ cư,13 m,5200000000,"26,26 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,198 m2,Xã Long An,19 m
"long phước, Xã Long Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nông nghiệp,122 m,9800000000,"3,5 triệu/m2",,Đã có sổ,,Đồng Nai,2800 m2,Xã Long Phước,22 m
"long phước, Xã Long Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nông nghiệp,100 m,36000000000,3 triệu/m2,,Đã có sổ,,Đồng Nai,12000 m2,Xã Long Phước,120 m
"chu văn an, Xã An Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,36 m,8500000000,"19,81 triệu/m2",,Đã có sổ,,Đồng Nai,429 m2,Xã An Phước,12 m
"tân hiệp, Xã Tân Hiệp, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,58 m,25300000000,"9,73 triệu/m2",,Đã có sổ,,Đồng Nai,2600 m2,Xã Tân Hiệp,46 m
"phước bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,75 m,4000000000,"3,33 triệu/m2",,Đã có sổ,,Đồng Nai,1200 m2,Xã Phước Bình,16 m
"Trương Định, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất thổ cư,300 m,3500000000,340.533 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,10278 m2,Xã Lâm San,33 m
"Đường Cây Điệp, Thị trấn Gia Ray, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,Tây,,Đất thổ cư,37 m,6500000000,"7,43 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,875 m2,Thị trấn Gia Ray,30 m
"Đường liên xã Suối Dui-Túc Trưng, Xã Túc Trưng, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,49 m,1500000,1.434 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,1046 m2,Xã Túc Trưng,21.34 m
"Quốc Lộ 20, Xã La Ngà, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,61 m,1300000000,996.168 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,1305 m2,Xã La Ngà,21 m
"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Khu 1,,Mặt tiền,Đất thổ cư,34 m,10000000000,"14,71 triệu/m2",,Đã có sổ,,Đồng Nai,680 m2,Phường Phước Tân,20 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,18000000,180.000 đ/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường 769, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,94,,Mặt tiền,Đất nông nghiệp,50 m,1600000,800 đ/m2,,Đã có sổ,,Đồng Nai,2000 m2,Xã Hưng Lộc,40 m
"DT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,1900000000,19 triệu/m2,Nở hậu,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường 101, Xã Túc Trưng, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,77 m,1550000000,"1,26 triệu/m2",,Đã có sổ,,Đồng Nai,1233 m2,Xã Túc Trưng,15 m
"Đường Quốc Lộ 1, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Đông Bắc,,Đất nông nghiệp,26 m,690000000,"4,93 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,140 m2,Xã Bắc Sơn,5 m
"Đường Hồ Văn Huê, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nông nghiệp,18 m,420000000,"5,06 triệu/m2",,Đã có sổ,,Đồng Nai,83 m2,Phường Phước Tân,4 m
"Đường Liên Xã, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,mặt tiền đường liên xã,,Mặt tiền,Đất nông nghiệp,164 m,3990000000,"1,25 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,3193 m2,Xã Tây Hoà,4.6 m
"đường 20, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,Mặt tiền,Đất công nghiệp,20 m,129000000,"1,29 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Phường Long Bình,5 m
"quôc lộ 1A, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nông nghiệp,40 m,1000000000,1 triệu/m2,,Đã có sổ,,Đồng Nai,1000 m2,Xã Tây Hoà,25 m
"Sđt : 0942025679 (chính chủ), Đường Quốc lộ 1A, Xã Bảo Hoà, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,,Đất thổ cư,37 m,8770000000,"1,2 triệu/m2",,Đã có sổ,,Đồng Nai,7310 m2,Xã Bảo Hoà,195 m
"Đường Liên Xã, Xã Trung Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất nông nghiệp,35 m,3200000000,"1,94 triệu/m2",,Đã có sổ,,Đồng Nai,1653 m2,Xã Trung Hoà,50 m
"Đường Hương lộ 10, Xã Sông Nhạn, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất nông nghiệp,48 m,3800000000,"1,97 triệu/m2",,Đã có sổ,,Đồng Nai,1925 m2,Xã Sông Nhạn,39 m
"Đường Ngô Quyền, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,,1550000000,"20,13 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,77 m2,Phường An Hoà,
"Duong 762, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,Đất thổ cư,45 m,2100000000,"2,6 triệu/m2",,Đã có sổ,,Đồng Nai,809 m2,Thị trấn Vĩnh An,18 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,20 m,8000000000,32 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,250 m2,Xã Long Đức,5 m
"Đường 101, Xã Túc Trưng, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,48.62 m,1950000000,"1,79 triệu/m2",,Đã có sổ,,Đồng Nai,1087 m2,Xã Túc Trưng,22.37 m
"Đường Duy Tân, Phường Bảo Vinh, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,Phường Bảo Vinh,Đông,,Đất thổ cư,17 m,1350000000,"13,37 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,101 m2,Phường Bảo Vinh,6 m
