address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,2400000000,"28,24 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,85 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1800000000,"26,09 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,69.08 m²,2 phòng,,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1700000000,"24,64 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,69.08 m²,2 phòng,,Phường Thuận Giao
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1600000000,"23,88 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Thuận Giao
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1550000000,"23,85 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường An Phú
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,B và C,,20,Hoàn thiện cơ bản,1700000000,"24,64 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,69 m²,2 phòng,,Phường Thuận Giao
"Đường ĐT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Nam,1block,Bắc,7,Hoàn thiện cơ bản,1820000000,"24,27 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,75 m²,2 phòng,19,Phường An Phú
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,,Đông Bắc,,Hoàn thiện cơ bản,900000000,"27,27 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Hữu Nghị, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,D,,,,2600000000,40 triệu/m²,,Chưa bàn giao,Bình Dương,2 phòng,65 m²,,,Phường Bình Hòa
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,B,Đông Bắc,33,Hoàn thiện cơ bản,1500000000,25 triệu/m²,Đã có sổ,Chưa bàn giao,Bình Dương,3 phòng,60 m²,2 phòng,,Phường Thuận Giao
"1, Đường Lê Thị Chung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,22000000,338.461 đ/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,,,Phường An Phú
"Mặt tiền Quốc lộ 13, phường Thuận Giao, TP. Thuận An, tỉnh Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,1700000000,"24,29 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Thuận Giao
"1, Đường Lê Thị Chung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,,Đông Nam,,Hoàn thiện cơ bản,1550000000,"23,85 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường An Phú
"Bình Hòa Mở Rộng 32m, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,340000000,"5,23 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường Bình Hòa
"Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Bắc,,Đông,,,24000000,510.638 đ/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,47 m²,1 phòng,,Phường An Phú
"Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Bắc,A,Đông Nam,6,Hoàn thiện cơ bản,900000000,20 triệu/m²,Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,09,Phường Thuận Giao
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,A,Đông Bắc,6,Hoàn thiện cơ bản,800000000,"17,78 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,45 m²,2 phòng,,Phường Thuận Giao
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1100000000,"22,92 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,48 m²,1 phòng,,Phường An Phú
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,,Đông Nam,,,1000000000,"18,52 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,54 m²,2 phòng,,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,2000000000,"21,98 triệu/m²",,Chưa bàn giao,Bình Dương,3 phòng,91.16 m²,2 phòng,,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1500000000,"21,74 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,69 m²,2 phòng,,Phường Thuận Giao
"30, Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1300000000,"32,5 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Dĩ An
"1, Đường Lê Thị Chung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,11,Hoàn thiện cơ bản,230000000,,Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,,1 phòng,29,Phường An Phú
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,A,Bắc,10,Hoàn thiện cơ bản,939000000,"22,36 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,42 m²,1 phòng,,Phường Thuận Giao
"Đường Nguyễn Thị Minh Khai, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông Nam,,Đông Nam,,Hoàn thiện cơ bản,2500000000,"37,31 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Thuận Giao
"mptv, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,980000000,"28,82 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,34 m²,1 phòng,,Phường Bình Thắng
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,16,Hoàn thiện cơ bản,2050000000,"30,6 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Lái Thiêu
"Đường ĐT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1380000000,23 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường An Phú
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,1800000000,"26,09 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,69 m²,2 phòng,,Phường Tân Đông Hiệp
"Đại lộ Bình Dương (Quốc lộ 13), phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,AB,,,Nội thất cao cấp,1900000000,"35,19 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,54 m²,1 phòng,,Phường Lái Thiêu
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây,3,Đông Nam,23,Hoàn thiện cơ bản,2000000000,"29,85 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Lái Thiêu
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Tây,3,Đông Bắc,23,Hoàn thiện cơ bản,1990000000,"29,7 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,200000000,"3,17 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,63 m²,1 phòng,,Phường Phú Thọ
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Bắc,A,,8,Nội thất cao cấp,2700000000,"38,57 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,A.09,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,C,,5,,2300000000,"26,74 triệu/m²",,Chưa bàn giao,Bình Dương,3 phòng,86 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,C,,11,Nội thất cao cấp,1750000000,35 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,50 m²,1 phòng,,Phường Thuận Giao
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1350000000,"22,88 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,59 m²,2 phòng,,Phường Tân Đông Hiệp
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,1200000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Phú Thọ
"Đường Quốc Lộ 13, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,,1800000000,30 triệu/m²,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Phú Thọ
"Đường Đại Lộ Bình Dương, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,500000000,"7,14 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây,2,Đông,15,Hoàn thiện cơ bản,1600000000,32 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,50 m²,1 phòng,,Phường Thuận Giao
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,2,,39,Nội thất cao cấp,1200000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Phú Thọ
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương.",Căn góc,Chung cư,Thành phố Thuận An,Đông Nam,A,Tây Bắc,29,Nội thất cao cấp,1200000000,"18,46 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,A-29-15,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,1200000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Phú Thọ
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,B,,29,Nội thất cao cấp,900000000,"19,57 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,46 m²,1 phòng,,Phường Thuận Giao
"Đường Đào Trinh Nhất, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,2200000000,"32,84 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường An Bình
"Mặt tiền quốc lộ 13, phường Vĩnh Phú, Thuận An, Bình Dương., Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1800000000,"34,62 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,52 m²,1 phòng,,Phường Vĩnh Phú
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,2450000000,"32,67 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường An Bình
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1850000000,"27,61 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,1900000000,"31,67 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Phú Thọ
"Phú Đông Premier, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,2200000000,"32,35 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,68 m²,2 phòng,,Phường An Bình
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,1625000000,25 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường An Phú
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,900000000,"12,86 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,900000000,"27,27 triệu/m²",,Đã bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,C,,,Hoàn thiện cơ bản,460000000,"6,87 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường Vĩnh Phú
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Đông,A,Tây,29,Hoàn thiện cơ bản,2000000000,"33,33 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Phú Thọ
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,B,,18,,900000000,"28,13 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Thuận Giao
"Đường Quốc Lộ 13, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,A,Đông,8,Hoàn thiện cơ bản,300000000,4 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,3 phòng,75 m²,3 phòng,,Phường Phú Thọ
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương.",,Chung cư,Thành phố Thuận An,,,,,Nội thất đầy đủ,900000000,"21,43 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,,Phường Thuận Giao
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,B,,16,,1865000000,"29,14 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,64 m²,2 phòng,11,Phường Lái Thiêu
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,900000000,"27,27 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,33 m²,1 phòng,,Phường Thuận Giao
"75, Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Tây,,Tây,,Hoàn thiện cơ bản,30000000,400.000 đ/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Phú Thọ
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Căn hộ dịch vụ,Thành phố Thuận An,Tây,,Đông Nam,29,Hoàn thiện cơ bản,900000000,"28,13 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Thuận Giao
"Mặt tiền đường Quốc lộ 13 (Đại lộ Bình Dương), thành phố Thuận An, Bình Dương., Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,1790000000,"29,83 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,60 m²,1 phòng,,Phường Bình Hòa
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Bắc,4,Đông Nam,38,Nội thất cao cấp,1500000000,"23,08 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường Thuận Giao
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,950000000,"22,09 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,43 m²,1 phòng,,Phường An Phú
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,BLock A,,,,890000000,"26,97 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,,30000000,750.000 đ/m²,,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Phú Thọ
"Đường Lê Thị Chung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1100000000,"16,92 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,,Phường An Phú
