address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Đường Châu Pha, Xã Trung Lập Thượng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,26 m,2100000000,"4,01 triệu/m2",,,,Tp Hồ Chí Minh,524 m2,Xã Trung Lập Thượng,20 m
"Đường Phước Tân, Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,60 m,6600000000,"3,61 triệu/m2",,,,Tp Hồ Chí Minh,1829 m2,Xã An Phú,30 m
"Đường Mỹ Xuân, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,25 m,1750000000,14 triệu/m2,,,,Tp Hồ Chí Minh,125 m2,Xã Bình Mỹ,5 m
"Đường Văn Can, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,3000000000,2 triệu/m2,,,,Tp Hồ Chí Minh,1500 m2,Xã Trung An,24 m
"Đường Võ Giới Sơn, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,4650000000,2 triệu/m2,,,,Tp Hồ Chí Minh,2323 m2,Xã Trung An,60 m
"Đường Vành Đai 4, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,9000000000,"20,83 triệu/m2",,,,Tp Hồ Chí Minh,432 m2,Xã Trung Lập Hạ,10 m
"Đường Lê Anh Xuân, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,55 m,7500000000,"3,84 triệu/m2",,,,Tp Hồ Chí Minh,1954 m2,Xã Trung Lập Hạ,35 m
"Đường Tóc Tiên - Châu Pha, Xã Tân Thạnh Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,100 m,27000000000,"10,64 triệu/m2",,,,Tp Hồ Chí Minh,2537 m2,Xã Tân Thạnh Tây,32 m
"Đường Châu Pha - Tóc Tiên, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,27 m,4500000000,"7,45 triệu/m2",,,,Tp Hồ Chí Minh,604 m2,Xã Nhuận Đức,23 m
"Đường Lê Anh Xuân, Xã Phú Mỹ Hưng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,85 m,5990000000,"1,28 triệu/m2",,,,Tp Hồ Chí Minh,4675 m2,Xã Phú Mỹ Hưng,55 m
"Đường B1, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,100 m,7500000000,"3,07 triệu/m2",,,,Tp Hồ Chí Minh,2446 m2,Xã Trung An,25 m
"Đường Huỳnh Thúc Kháng, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,15 m,390000000,"1,95 triệu/m2",,,,Tp Hồ Chí Minh,200 m2,Xã Nhuận Đức,14 m
"Đường Võ Thị Sáu, Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,252 m,20000000000,"1,46 triệu/m2",,,,Tp Hồ Chí Minh,13673 m2,Xã Tân An Hội,55 m
"Đường Ngọc Hà, Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,64 m,2650000000,"2,81 triệu/m2",,,,Tp Hồ Chí Minh,944 m2,Xã An Phú,15 m
"Đường Văn Can, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,40 m,3060000000,"1,99 triệu/m2",,,,Tp Hồ Chí Minh,1534 m2,Xã Phú Hòa Đông,40 m
"Đường Số 2, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,95 m,24500000000,"7,36 triệu/m2",,,,Tp Hồ Chí Minh,3330 m2,Xã An Nhơn Tây,35 m
"Đường Hoàng Phi Yến, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,41 m,1450000000,"2,63 triệu/m2",,,,Tp Hồ Chí Minh,551 m2,Xã Nhuận Đức,13 m
"Đường Võ Giới Sơn, Xã Phước Thạnh, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,33 m,2650000000,"2,11 triệu/m2",,,,Tp Hồ Chí Minh,1253 m2,Xã Phước Thạnh,42 m
"Đường DH778, Xã Phước Vĩnh An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,44 m,16860000000,"7,2 triệu/m2",,,,Tp Hồ Chí Minh,2342 m2,Xã Phước Vĩnh An,49 m
"Đường Cái Mép, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,55 m,4000000000,"3,71 triệu/m2",,,,Tp Hồ Chí Minh,1078 m2,Xã Phú Hòa Đông,19 m
"Đường DH778, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,42 m,6690000000,"6,36 triệu/m2",,,,Tp Hồ Chí Minh,1052 m2,Xã Phú Hòa Đông,23 m
"Đường Cao Bá Quát, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,51 m,12000000000,"5,55 triệu/m2",,,,Tp Hồ Chí Minh,2162 m2,Xã Nhuận Đức,41 m
"Đường Tóc Tiên - Châu Pha, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,57 m,1200000000,"1,89 triệu/m2",,,,Tp Hồ Chí Minh,635 m2,Xã Tân Thạnh Đông,11 m
"Đường Phạm Quốc Sắc, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,57 m,7400000000,"5,84 triệu/m2",,,,Tp Hồ Chí Minh,1268 m2,Xã An Nhơn Tây,20 m
"Đường DH778, Xã Phú Mỹ Hưng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,3690000000,"2,07 triệu/m2",,,,Tp Hồ Chí Minh,1785 m2,Xã Phú Mỹ Hưng,20 m
"Đường Lê Anh Xuân, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,50 m,5000000000,"8,9 triệu/m2",,,,Tp Hồ Chí Minh,562 m2,Xã Trung An,12 m
"Đường Văn Can, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,78 m,890000000,815.018 đ/m2,,,,Tp Hồ Chí Minh,1092 m2,Xã Tân Thạnh Đông,14 m
"Đường D2, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,53 m,12000000000,"8,98 triệu/m2",,,,Tp Hồ Chí Minh,1337 m2,Xã Phạm Văn Cội,25 m
"Đường Lê Anh Xuân, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,55 m,900000000,"2,18 triệu/m2",,,,Tp Hồ Chí Minh,412.5 m2,Xã Phú Hòa Đông,7.5 m
"Đường Lê Anh Xuân, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,66 m,9500000000,"9,23 triệu/m2",,,,Tp Hồ Chí Minh,1029 m2,Xã Tân Phú Trung,16 m
"Đường Phạm Quốc Sắc, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,55 m,16000000000,"1,45 triệu/m2",,,,Tp Hồ Chí Minh,11000 m2,Xã Tân Phú Trung,200 m
"Đường Ngọc Hà, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,135 m,13700000000,"1,69 triệu/m2",,,,Tp Hồ Chí Minh,8100 m2,Xã Trung An,60 m
"Đường Bạch Mai, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,130 m,1350000000,"1,04 triệu/m2",,,,Tp Hồ Chí Minh,1300 m2,Xã Tân Thạnh Đông,10 m
"Đường Hắc Dịch, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,76 m,9500000000,"4,85 triệu/m2",,,,Tp Hồ Chí Minh,1959 m2,Xã Phú Hòa Đông,27 m
"Cây Gõ, Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,4700000000,"4,88 triệu/m2",,,,Tp Hồ Chí Minh,964 m2,Xã An Phú,20 m
"Đường Nguyễn Văn Côn, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,3200000000,"2,86 triệu/m2",,,,Tp Hồ Chí Minh,1118 m2,Xã Nhuận Đức,25 m
"Đường B1, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,2100000000,"2,33 triệu/m2",,,,Tp Hồ Chí Minh,900 m2,Xã An Nhơn Tây,20 m
"Đường Cỏ Ống, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,6400000000,"5,61 triệu/m2",,,,Tp Hồ Chí Minh,1140 m2,Xã Phạm Văn Cội,25 m
"Đường Vũ Văn Hiếu, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,50 m,16650000000,"4,48 triệu/m2",,,,Tp Hồ Chí Minh,3716 m2,Xã Trung Lập Hạ,80 m
"Đường Võ Thị Sáu, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,100 m,19000000000,"4,15 triệu/m2",,,,Tp Hồ Chí Minh,4580 m2,Xã Phước Hiệp,45 m
"Đường Quốc Lộ 55, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,100 m,9000000000,"2,95 triệu/m2",,,,Tp Hồ Chí Minh,3051 m2,Xã Tân Thạnh Đông,30 m
"Đường Âu Cơ, Xã Tân An Hội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,50 m,4100000000,"4,1 triệu/m2",,,,Tp Hồ Chí Minh,1000 m2,Xã Tân An Hội,20 m
"Đường Nguyễn Tất Thành, Xã Phước Thạnh, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,65 m,2350000000,916.179 đ/m2,,,,Tp Hồ Chí Minh,2565 m2,Xã Phước Thạnh,45 m
"Đường Vạn Hạnh, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,43 m,4490000000,"5,85 triệu/m2",,,,Tp Hồ Chí Minh,767 m2,Xã Tân Phú Trung,18 m
"Đường Phan Đăng Lưu, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,30 m,1300000000,"2,53 triệu/m2",,,,Tp Hồ Chí Minh,514 m2,Xã Nhuận Đức,33 m
"Đường B1, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,3600000000,"2,57 triệu/m2",,,,Tp Hồ Chí Minh,1400 m2,Xã An Nhơn Tây,20 m
"Đường Lê Anh Xuân, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,2100000000,"2,39 triệu/m2",,,,Tp Hồ Chí Minh,880 m2,Xã An Nhơn Tây,20 m
"Đường Bạch Mai, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,6750000000,"2,33 triệu/m2",,,,Tp Hồ Chí Minh,2898 m2,Xã Nhuận Đức,43 m
"Đường Tạ Uyên, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,45 m,12000000000,"6,2 triệu/m2",,,,Tp Hồ Chí Minh,1935 m2,Xã Trung An,43 m
"Đường Hội Bài, Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,74 m,4500000000,"4,6 triệu/m2",,,,Tp Hồ Chí Minh,978 m2,Xã An Phú,20 m
"Đường Lê Anh Xuân, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,41 m,3600000000,"3,5 triệu/m2",,,,Tp Hồ Chí Minh,1029 m2,Xã An Nhơn Tây,25 m
"Đường Bến Đầm, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,41 m,5000000000,"4,85 triệu/m2",,,,Tp Hồ Chí Minh,1031 m2,Xã Nhuận Đức,25 m
"Đường Lê Anh Xuân, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,40 m,4000000000,"3,36 triệu/m2",,,,Tp Hồ Chí Minh,1191 m2,Xã An Nhơn Tây,30 m
"Đường Châu Pha, Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,96 m,3790000000,"1,35 triệu/m2",,,,Tp Hồ Chí Minh,2799 m2,Xã An Phú,28 m
"Nguyễn Thị Rành, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,46 m,7200000000,"6,67 triệu/m2",,,,Tp Hồ Chí Minh,1080 m2,Xã An Nhơn Tây,25 m
"Đường Ngãi Giao, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,53 m,1450000000,"2,62 triệu/m2",,,,Tp Hồ Chí Minh,553 m2,Xã Phước Hiệp,10 m
"Đường Bến Đầm, Xã Hòa Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,104 m,13200000000,"4,51 triệu/m2",,,,Tp Hồ Chí Minh,2926 m2,Xã Hòa Phú,30 m
"Đường Cái Mép, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,42 m,4500000000,"3,28 triệu/m2",,,,Tp Hồ Chí Minh,1370 m2,Xã Phú Hòa Đông,32 m
"Đường Nguyễn Văn Xơ, Xã An Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,40 m,1350000000,"4,44 triệu/m2",,,,Tp Hồ Chí Minh,304 m2,Xã An Phú,7.5 m
"Đường Nguyễn An Ninh, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,2350000000,"3,04 triệu/m2",,,,Tp Hồ Chí Minh,774 m2,Xã Phước Hiệp,11 m
"Đường D10, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,60 m,15000000000,5 triệu/m2,,,,Tp Hồ Chí Minh,3000 m2,Xã Nhuận Đức,50 m
"Đường Tóc Tiên - Châu Pha, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,5900000000,"2,96 triệu/m2",,,,Tp Hồ Chí Minh,1994 m2,Xã Phạm Văn Cội,29 m
"Đường Nguyễn An Ninh, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,29 m,1900000000,3 triệu/m2,,,,Tp Hồ Chí Minh,633 m2,Xã Bình Mỹ,21 m
"Đường Âu Cơ, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,26 m,4700000000,"4,95 triệu/m2",,,,Tp Hồ Chí Minh,949 m2,Xã Bình Mỹ,36 m
"Đường Âu Cơ, Xã Trung Lập Thượng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,35 m,5200000000,"3,91 triệu/m2",,,,Tp Hồ Chí Minh,1329 m2,Xã Trung Lập Thượng,46 m
"Đoàn Minh Triết, Xã Thái Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,26 m,4200000000,"3,39 triệu/m2",,,,Tp Hồ Chí Minh,1240 m2,Xã Thái Mỹ,56 m
"Đường Châu Pha - Tóc Tiên, Xã Phước Vĩnh An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,72 m,2550000000,632.440 đ/m2,,,,Tp Hồ Chí Minh,4032 m2,Xã Phước Vĩnh An,56 m
"Đường Quân Đoàn 7, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,40 m,1000000000,2 triệu/m2,,,,Tp Hồ Chí Minh,500 m2,Xã Tân Thạnh Đông,12 m
"Đường Tóc Tiên - Châu Pha, Xã Phú Mỹ Hưng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,59 m,7350000000,"10,46 triệu/m2",,,,Tp Hồ Chí Minh,703 m2,Xã Phú Mỹ Hưng,12 m
"Đường Võ Giới Sơn, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,60 m,8000000000,"1,93 triệu/m2",,,,Tp Hồ Chí Minh,4146 m2,Xã Tân Phú Trung,90 m
"Đường Phước Tân, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,70 m,1100000000,"1,29 triệu/m2",,,,Tp Hồ Chí Minh,852 m2,Xã Tân Thạnh Đông,16 m
"Đường Võ Giới Sơn, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,60 m,2000000000,"3,8 triệu/m2",,,,Tp Hồ Chí Minh,526 m2,Xã Tân Thạnh Đông,10 m
"Đường Lê Anh Xuân, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,30 m,11250000000,"7,5 triệu/m2",,,,Tp Hồ Chí Minh,1500 m2,Xã Tân Phú Trung,50 m
"Đường Hắc Dịch, Xã Thái Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,50 m,1700000000,"1,7 triệu/m2",,,,Tp Hồ Chí Minh,1000 m2,Xã Thái Mỹ,20 m
"Đường Tóc Tiên - Châu Pha, Xã Tân Thạnh Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,30 m,2100000000,"1,06 triệu/m2",,,,Tp Hồ Chí Minh,1979 m2,Xã Tân Thạnh Tây,60 m
"Đường Bến Đầm, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,63 m,2500000000,"4,25 triệu/m2",,,,Tp Hồ Chí Minh,588 m2,Xã Tân Thạnh Đông,10 m
"Đường Vành Đai 4, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,43 m,4590000000,"5,34 triệu/m2",,,,Tp Hồ Chí Minh,860 m2,Xã Phú Hòa Đông,20 m
"Đường Vạn Hạnh, Xã Tân Thạnh Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,86 m,1650000000,"1,47 triệu/m2",,,,Tp Hồ Chí Minh,1123 m2,Xã Tân Thạnh Tây,13 m
"Đường Huỳnh Thúc Kháng, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,57 m,8450000000,"6,27 triệu/m2",,,,Tp Hồ Chí Minh,1347 m2,Xã Phạm Văn Cội,25 m
"Đường Huỳnh Thúc Kháng, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,40 m,4390000000,"2,44 triệu/m2",,,,Tp Hồ Chí Minh,1800 m2,Xã Phú Hòa Đông,40 m
"Đường Cái Mép, Xã Thái Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,80 m,5200000000,866.666 đ/m2,,,,Tp Hồ Chí Minh,6000 m2,Xã Thái Mỹ,80 m
"Đường Vạn Hạnh, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,110 m,1900000000,940.594 đ/m2,,,,Tp Hồ Chí Minh,2020 m2,Xã Tân Phú Trung,20 m
"Đường Cái Mép, Xã Phước Thạnh, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,33 m,3550000000,"4,51 triệu/m2",,,,Tp Hồ Chí Minh,788 m2,Xã Phước Thạnh,23 m
"Đường Nguyễn Văn Côn, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,35 m,5750000000,"7,47 triệu/m2",,,,Tp Hồ Chí Minh,770 m2,Xã Tân Phú Trung,21 m
"Đường Quốc Lộ 22M, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,60 m,7300000000,"6,08 triệu/m2",,,,Tp Hồ Chí Minh,1200 m2,Xã Tân Thạnh Đông,20 m
"Bùi Thị Điệt, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,54 m,13000000000,"7,52 triệu/m2",,,,Tp Hồ Chí Minh,1728 m2,Xã Phạm Văn Cội,32 m
"Đỗ Đăng Tuyển, Xã Phú Mỹ Hưng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,40 m,11000000000,"7,24 triệu/m2",,,,Tp Hồ Chí Minh,1520 m2,Xã Phú Mỹ Hưng,38 m
"Đường Lê Anh Xuân, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,38 m,12000000000,4 triệu/m2,,,,Tp Hồ Chí Minh,3002 m2,Xã Phú Hòa Đông,79 m
"Đường Lam Sơn, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,22 m,3500000000,"5,3 triệu/m2",,,,Tp Hồ Chí Minh,660 m2,Xã Phú Hòa Đông,30 m
"Đường Vạn Hạnh, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,51 m,4100000000,"4,02 triệu/m2",,,,Tp Hồ Chí Minh,1020 m2,Xã Nhuận Đức,20 m
"Đường Cái Mép, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,55 m,5000000000,"5,05 triệu/m2",,,,Tp Hồ Chí Minh,990 m2,Xã Trung An,18 m
"Đường D10, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,65 m,1700000000,817.307 đ/m2,,,,Tp Hồ Chí Minh,2080 m2,Xã Phạm Văn Cội,32 m
"nguyễn thị rành, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,136 m,24000000000,"2,18 triệu/m2",,,,Tp Hồ Chí Minh,11016 m2,Xã Nhuận Đức,81 m
"Đường Phước Tân, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,57 m,880000000,"1,49 triệu/m2",,,,Tp Hồ Chí Minh,590 m2,Xã Nhuận Đức,10 m
"Đường DH778, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,30 m,2100000000,"3,89 triệu/m2",,,,Tp Hồ Chí Minh,540 m2,Xã Tân Thạnh Đông,18 m
"Đường Huỳnh Thúc Kháng, Xã Phước Vĩnh An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,68 m,15500000000,"3,32 triệu/m2",,,,Tp Hồ Chí Minh,4666 m2,Xã Phước Vĩnh An,70 m
"Bùi Thị Điệt, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,98 m,11900000000,"5,02 triệu/m2",,,,Tp Hồ Chí Minh,2369 m2,Xã Phạm Văn Cội,25 m
"Trung Lập, Xã Trung Lập Thượng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất nông nghiệp,27 m,900000000,"1,64 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,550 m2,Xã Trung Lập Thượng,20 m
"Đường Ngãi Giao, Xã Phước Vĩnh An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,50 m,7500000000,"7,5 triệu/m2",,,,Tp Hồ Chí Minh,1000 m2,Xã Phước Vĩnh An,20 m
"Đường Vạn Hạnh, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,46 m,12700000000,"6,32 triệu/m2",,,,Tp Hồ Chí Minh,2011 m2,Xã Tân Thạnh Đông,45 m
"Đường Nguyễn An Ninh, Xã Phú Mỹ Hưng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,20 m,4590000000,"3,43 triệu/m2",,,,Tp Hồ Chí Minh,1340 m2,Xã Phú Mỹ Hưng,90 m
"Đường Tóc Tiên - Châu Pha, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,80 m,3650000000,"2,58 triệu/m2",,,,Tp Hồ Chí Minh,1417 m2,Xã An Nhơn Tây,20 m
"Đường Cái Mép, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,100 m,5800000000,"1,37 triệu/m2",,,,Tp Hồ Chí Minh,4243 m2,Xã An Nhơn Tây,45 m
