address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Khu Dân Cư Mỹ Phước 3, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,1,Đông Bắc,Mặt tiền,Đất thổ cư,20 m,1450000000,"14,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Mỹ Phước,5 m
"Đường ĐT 742, Xã Phú Chánh, thị xã Tân Uyên, Bình Dương, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây Nam,,Đất nền dự án,18 m,2000000000,"24,69 triệu/m2",,Đã có sổ,,Bình Dương,81 m2,Xã Phú Chánh,4 m
"DH710, Xã Định Thành, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,,Đất thổ cư,30 m,600000000,4 triệu/m2,,Đang chờ sổ,,Bình Dương,150 m2,Xã Định Thành,5 m
"DT750, Xã Tân Long, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,Mặt tiền,Đất nông nghiệp,99 m,20000000000,4 triệu/m2,,Đã có sổ,,Bình Dương,5000 m2,Xã Tân Long,52 m
"N5/5A, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,30 m,3500000000,"23,33 triệu/m2",,Đang chờ sổ,,Bình Dương,150 m2,Thị trấn Lai Uyên,5 m
"HL409, Phường Tân Hiệp, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Nam,Mặt tiền,Đất thổ cư,20 m,900000000,9 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Tân Hiệp,5 m
"Đường DH605, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,13 m,750000000,"11,54 triệu/m2",,Đã có sổ,,Bình Dương,65 m2,Phường Mỹ Phước,5 m
"Đường ĐT 741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,780000000,"7,8 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Hòa Lợi,5 m
"Đường ĐT 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,15 m,1300000000,"17,33 triệu/m2",,Đã có sổ,,Bình Dương,75 m2,Phường Bình Chuẩn,5 m
"Đường N10, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,20 m,700000000,7 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Hòa Lợi,5 m
"khu phố 1, Đường ĐT 749A, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,27 m,1380000000,"10,15 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,136 m2,Phường Mỹ Phước,5 m
"Đường Quốc Lộ 13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nông nghiệp,112 m,1300000000,"1,16 triệu/m2",,Đã có sổ,,Bình Dương,1120 m2,Xã Lai Hưng,10 m
"Đường ĐT 741, Xã Bình Mỹ, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,,Mặt tiền,Đất thổ cư,16 m,869000000,"10,86 triệu/m2",,,,Bình Dương,80 m2,Xã Bình Mỹ,5 m
"049, Xã An Tây, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông,Mặt tiền,Đất nông nghiệp,80 m,6900000000,"2,33 triệu/m2",Nở hậu,Đang chờ sổ,,Bình Dương,2960 m2,Xã An Tây,37 m
"Đường Tỉnh lộ 2/9, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,Mỹ Phước 2,,Mặt tiền,Đất thổ cư,13 m,755000000,"11,62 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,65 m2,Phường Mỹ Phước,5 m
"Đường Hùng Vương, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,,Đất nền dự án,20 m,905000000,"9,05 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã An Điền,5 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,530000000,"3,79 triệu/m2",,Đã có sổ,,Bình Dương,140 m2,Thị trấn Lai Uyên,7 m
"DT747, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,Newtime city,Bắc,Mặt tiền,Đất thổ cư,20 m,1340000000,"13,4 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Hội Nghĩa,5 m
"Đường Đại Lộ Bình Dương, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,Khu L,Tây Bắc,Mặt tiền,Đất nền dự án,16 m,900000000,"11,25 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Thị trấn Lai Uyên,5 m
"68, Đường D1, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,Mặt tiền,Đất thổ cư,14 m,699000000,"9,85 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,71 m2,Phường Chánh Phú Hòa,5 m
"ĐT741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Tây Bắc,Mặt tiền,Đất thổ cư,14 m,749000000,"10,7 triệu/m2",,Đã có sổ,,Bình Dương,70 m2,Phường Chánh Phú Hòa,5 m
"ĐT741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,khu D5,,Mặt tiền,Đất thổ cư,14 m,749000000,"11,01 triệu/m2",,Đã có sổ,,Bình Dương,68 m2,Phường Chánh Phú Hòa,5 m
"F62, Đường ĐT 741, Xã Phước Hoà, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,,Đất thổ cư,16 m,699000000,"8,85 triệu/m2",,Đã có sổ,,Bình Dương,79 m2,Xã Phước Hoà,5 m
"Đường Mỹ Phước Tân Vạn, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất nông nghiệp,60 m,980000000,"3,27 triệu/m2",,Đã có sổ,,Bình Dương,300 m2,Phường Chánh Phú Hòa,5 m
"Đường ĐT 7B, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,1050000000,"10,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Hòa Lợi,5 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,980000000,"9,8 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Đường Thanh Niên 3, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nền dự án,15 m,650000000,"8,67 triệu/m2",,Đã có sổ,,Bình Dương,75 m2,Xã Trừ Văn Thố,5 m
"Bưng Lơng, Xã Vĩnh Hoà, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,Mặt tiền,Đất thổ cư,17 m,650000000,"6,31 triệu/m2",,Đã có sổ,,Bình Dương,103 m2,Xã Vĩnh Hoà,6 m
"819, Đường Lê Hồng Phong, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,21 m,6800000000,"64,76 triệu/m2",,Đã có sổ,,Bình Dương,105 m2,Phường Phú Thọ,5 m
"dt750/1c, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Bắc,Mặt tiền,Đất công nghiệp,161 m,2850000000,615.550 đ/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,4630 m2,Xã Trừ Văn Thố,29 m
"Đường NB9, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,Khu đô thị Mỹ Phước 2,Nam,Mặt tiền,Đất thổ cư,30 m,2350000000,"15,67 triệu/m2",,Đã có sổ,,Bình Dương,150 m2,Phường Mỹ Phước,5 m
"Đường Quốc Lộ 13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất công nghiệp,100 m,1300000000,"1,3 triệu/m2",,Đã có sổ,,Bình Dương,1000 m2,Xã Lai Hưng,10 m
"Đường Tỉnh lộ 743, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Nam,Mặt tiền,Đất thổ cư,23 m,3100000000,"26,96 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,115 m2,Phường An Phú,5 m
"Đường D1, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,20 m,1000000000,10 triệu/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Hòa Lợi,5 m
"Đường Đông A, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,12 m,4350000000,"35,08 triệu/m2",,Đã có sổ,,Bình Dương,124 m2,Phường Đông Hòa,5.3 m
"Đường ĐT 741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,30 m,650000000,"4,33 triệu/m2",,Đã có sổ,,Bình Dương,150 m2,Phường Hòa Lợi,5 m
"Đường ĐT 742, Xã Bình Mỹ, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,,Mặt tiền,Đất thổ cư,18 m,820000000,"9,11 triệu/m2",,Đã có sổ,,Bình Dương,90 m2,Xã Bình Mỹ,5 m
"Đường Phú Chánh 17, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây Bắc,,Đất thổ cư,68 m,1390000000,"3,97 triệu/m2",,Đã có sổ,,Bình Dương,350 m2,Xã Phú Chánh,5 m
"Đường DH410, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất công nghiệp,,2100000000,"3,8 triệu/m2",,Đã có sổ,,Bình Dương,553 m2,Xã Vĩnh Tân,
"Đường Quốc Lộ 13, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,539000000,"5,39 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã An Điền,5 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,15 m,1100000000,"14,67 triệu/m2",,Đã có sổ,,Bình Dương,75 m2,Phường Uyên Hưng,5 m
"đường 72, số 64, khu phố 2, phường Phú Tân, thành phố Thủ Dầu Một, tỉnh Bình Dương, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,C,Bắc,,Đất nền dự án,30 m,3000000000,20 triệu/m2,Nở hậu,Đã có sổ,,Bình Dương,150 m2,Phường Phú Tân,5 m
"Đường DH619, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,1088000000,"10,88 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Long Nguyên,5 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,10 m,1722605000,"8,7 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,198 m2,Phường Uyên Hưng,20 m
"Đường DX, Thị trấn Lai Uyên, huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,Lk1,,Mặt tiền,Đất nền dự án,20 m,599000,5.990 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Ql13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nền dự án,20 m,599000000,"5,99 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Đường D8, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông,,Đất thổ cư,39 m,1250000000,"6,65 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,188.4 m2,Phường Thới Hòa,5 m
"Đường Quốc Lộ 13, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,100 m,38000000,6.333 đ/m2,,Đã có sổ,,Bình Dương,6000 m2,Phường Phú Thọ,60 m
"Đường ĐT 743B, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,67.9 m,5700000000,"8,39 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,679 m2,Phường Tân Phước Khánh,10 m
"dt 42, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,18 m,1800000000,"18,95 triệu/m2",,Đã có sổ,,Bình Dương,95 m2,Xã Phú Chánh,4.5 m
"Đường D8, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,,5000000000,"43,48 triệu/m2",,Đã có sổ,,Bình Dương,115 m2,Phường Phú Lợi,
"TXD4, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,1068000000,"10,68 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Xã Long Nguyên,5 m
"CÁCH QL 13 250M, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất nông nghiệp,115 m,1499000000,"1,5 triệu/m2",,Đã có sổ,,Bình Dương,1000 m2,Xã Lai Hưng,10 m
"Đường Chánh Lộc 6, Phường Chánh Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông,Mặt tiền,Đất thổ cư,18 m,2450000000,"26,06 triệu/m2",,Đã có sổ,,Bình Dương,94 m2,Phường Chánh Mỹ,5 m
"Đường Phú Chánh 17, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất nền dự án,70 m,1390000000,"3,97 triệu/m2",,Đã có sổ,,Bình Dương,350 m2,Xã Phú Chánh,5 m
"Đường Nguyễn Thái Bình, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,,4700000000,"36,72 triệu/m2",,Đã có sổ,,Bình Dương,128 m2,Phường Phú Hòa,
"d3, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,16 m,1250000000,"15,63 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Phường Uyên Hưng,5 m
"Đường Phạm Ngọc Thạch, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Đất thổ cư,31 m,20000000000,"64,52 triệu/m2",,Đã có sổ,,Bình Dương,310 m2,Phường Hiệp Thành,10 m
"DT747, Xã Bình Mỹ, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,,Mặt tiền,Đất thổ cư,20 m,950000000,"9,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Bình Mỹ,5 m
"DH410, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất công nghiệp,65 m,1563000000,"2,48 triệu/m2",,Đã có sổ,,Bình Dương,630 m2,Xã Vĩnh Tân,8 m
"Đường ĐT 744, Xã Định An, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,79 m,1230000000,"3,11 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,395 m2,Xã Định An,5 m
"74, Dx74, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,Mặt tiền,Đất thổ cư,45 m,2600000000,"11,5 triệu/m2",,Đã có sổ,,Bình Dương,226 m2,Phường Định Hoà,5 m
"Đất 3m, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,107 m,5000000000,"6,99 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,715 m2,Phường Phú Thọ,7.5 m
"LH: 0908502922 gặp Mỹ, Đường Huỳnh Thị Tươi, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,25 m,12800000000,32 triệu/m2,,Đã có sổ,,Bình Dương,400 m2,Phường Tân Bình,16 m
"Đường ĐT 744, Xã Định An, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,80 m,1800000000,"1,64 triệu/m2",,,,Bình Dương,1100 m2,Xã Định An,16 m
"Đường Bình Chuẩn 31, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,27 m,1600000000,"11,85 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,135 m2,Phường Bình Chuẩn,5 m
"Đường Trần Bình Trọng, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,18 m,2500000000,"19,53 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,128 m2,Phường Phú Thọ,7 m
"DT747, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,18 m,990000000,11 triệu/m2,,Đã có sổ,,Bình Dương,90 m2,Xã Hội Nghĩa,5 m
"1, Đường Tỉnh lộ 2/9, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,Mặt tiền,Đất thổ cư,10 m,1150000000,"12,64 triệu/m2",,Đã có sổ,,Bình Dương,91 m2,Phường Mỹ Phước,9 m
"nguyễn thị tươi, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,Đất thổ cư,38 m,11500000000,12 triệu/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,958 m2,Phường Tân Bình,19 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Nam,Mặt tiền,Đất thổ cư,20 m,950000000,"9,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Đường Cao Bá Quát, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,Mặt tiền,Đất thổ cư,,3500000000,"45,45 triệu/m2",,Đã có sổ,,Bình Dương,77 m2,Phường Dĩ An,
"Đường DX017, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất công nghiệp,,1400000000,"3,78 triệu/m2",,Đã có sổ,,Bình Dương,370 m2,Xã Phú Chánh,
"phú chánh 17, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất nông nghiệp,76 m,850000000,"2,43 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,350 m2,Xã Phú Chánh,5 m
"Đường Quốc Lộ 13, Xã Lai Uyên, Bàu Bàng, Bình Dương, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,The Sun,,Mặt tiền,Đất nền dự án,5 m,880000000,11 triệu/m2,,Đã có sổ,,Bình Dương,80 m2,Thị trấn Lai Uyên,16 m
"NE8, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,21 m,980000000,"4,64 triệu/m2",,Đã có sổ,,Bình Dương,211 m2,Phường Thới Hòa,10 m
"Đường DH619, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,1098000000,"10,98 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Vĩnh tân 01, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,32 m,2070000000,"3,74 triệu/m2",,Đã có sổ,,Bình Dương,553 m2,Xã Vĩnh Tân,31 m
"Vĩnh Tân 18, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất công nghiệp,70 m,965000000,"2,74 triệu/m2",,Đang chờ sổ,,Bình Dương,352 m2,Xã Vĩnh Tân,5 m
"Đường Huỳnh Văn Lũy, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,62 m,1400000000,"3,78 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,370 m2,Xã Phú Chánh,6 m
"DH 619, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nền dự án,17 m,350000000,"4,12 triệu/m2",,,,Bình Dương,85 m2,Xã Long Nguyên,5 m
"Đường Bến Tượng, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nền dự án,,18000000000,"1,77 triệu/m2",,Đã có sổ,,Bình Dương,10167 m2,Xã Long Nguyên,
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,20 m,2150000000,"14,14 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,152 m2,Phường Thới Hòa,8 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,14 m,790000000,"8,4 triệu/m2",,Đã có sổ,,Bình Dương,94 m2,Phường Uyên Hưng,6 m
"Đường Khánh Bình 26, Phường Khánh Bình, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,20 m,860000000,"7,17 triệu/m2",,Đã có sổ,,Bình Dương,120 m2,Phường Khánh Bình,6 m
"30/4, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,18 m,899000000,"9,99 triệu/m2",,Đã có sổ,,Bình Dương,90 m2,Xã Long Nguyên,5 m
"An Phú 15 , Phường An Phú , Thị Xã Thuận An , Bình Dương ., Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,61 m,6800000000,"10,18 triệu/m2",,Đã có sổ,,Bình Dương,668 m2,Phường An Phú,11 m
"Đường Hương Lộ 608, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất nông nghiệp,140 m,93375000000,"4,5 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,20750 m2,Xã An Điền,134 m
"Đường DH516, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,20 m,510000000,"5,1 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,Đức Phát 1,,Mặt tiền,Đất nền dự án,20 m,998000000,"9,98 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Đường Dân Chủ, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,30 m,2250000000,15 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Xã Vĩnh Tân,5 m
"Đường ĐH 716, Xã Long Tân, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,Đường ĐH 716,,Mặt tiền,Đất nền dự án,120 m,2700000000,"2,41 triệu/m2",,Đã có sổ,,Bình Dương,1120 m2,Xã Long Tân,10.7 m
