address,area,block,direction,floors,furnishing_sell,house_type,land_type,length,living_size,price,price_m2,property_legal_document,property_road_condition,region,rooms,size,toilets,ward,width
"ngã 4 chiêu liêu, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,,Nhà mặt phố,,,,1650000000,"27,5 triệu/m²",,,Bình Dương,3 phòng,60 m²,2 phòng,Phường Tân Đông Hiệp,
"Đường Nguyễn Du, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,,,1000000000,5 triệu/m²,Đang chờ sổ,Hẻm xe hơi,Bình Dương,3 phòng,200 m²,3 phòng,Phường Lái Thiêu,
"Đường ĐT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông,,Nội thất đầy đủ,Nhà mặt phố,,17 m,125 m²,2350000000,"30,92 triệu/m²",Đang chờ sổ,,Bình Dương,2 phòng,76 m²,2 phòng,Xã An Điền,4 m
"Đường Vĩnh Phú 41, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,100 m,300 m²,1000000000,"3,33 triệu/m²",,,Bình Dương,nhiều hơn 10 phòng,300 m²,Nhiều hơn 6 phòng,Phường Lái Thiêu,3 m
"22-10, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,"ô 33, lô b2, khu nhà ở thương mại phú hồng lộc",Tây Bắc,,,Nhà mặt phố,,16 m,75 m²,2900000000,"38,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,75 m²,2 phòng,Phường Thuận Giao,4 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà mặt phố,,17 m,85 m²,1580000000,"18,59 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,85 m²,4 phòng,Phường Thới Hòa,5 m
"Đường HL605, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,,Hoàn thiện cơ bản,Nhà mặt phố,,12 m,60 m²,1250000000,"20,83 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,60 m²,3 phòng,Phường Mỹ Phước,5 m
"Đường D10, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Tây Nam,6,Nội thất đầy đủ,Nhà mặt phố,,30 m,120 m²,1690000000,"11,27 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,150 m²,2 phòng,Thị trấn Lai Uyên,5 m
"Đường NE8, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Tây,,,Nhà mặt phố,,30 m,150 m²,6700000000,"44,67 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,150 m²,3 phòng,Phường Thới Hòa,5 m
"đường 26, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà biệt thự,,20 m,157 m²,2750000000,"27,5 triệu/m²",,,Bình Dương,3 phòng,100 m²,3 phòng,Xã Vĩnh Tân,5 m
"Đường Lê Hồng Phong, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,56 m,223 m²,500000000,"2,24 triệu/m²",Đã có sổ,,Bình Dương,nhiều hơn 10 phòng,223 m²,Nhiều hơn 6 phòng,Phường Dĩ An,3 m
"nhựa thông 4m, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Bắc,,,Nhà mặt phố,,20 m,100 m²,3600000000,36 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,100 m²,2 phòng,Phường Tương Bình Hiệp,5 m
"bình chuân 34, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,10.5 m,104 m²,1900000000,"36,54 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,52 m²,2 phòng,Phường Bình Chuẩn,5 m
"Dân Chủ, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà biệt thự,,20 m,157 m²,2700000000,27 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,100 m²,3 phòng,Xã Vĩnh Tân,5 m
"dt748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,d,Tây Bắc,1,Hoàn thiện cơ bản,Nhà phố liền kề,,18 m,72 m²,568000000,"7,89 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,72 m²,1 phòng,Xã An Điền,4.5 m
"Đường Nguyễn Thị Khắp, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Nam,3,Hoàn thiện cơ bản,Nhà mặt phố,,20 m,200 m²,4800000000,60 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,80 m²,3 phòng,Phường Tân Đông Hiệp,4 m
"bình chuẩn 34, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,15 m,150 m²,2500000000,"33,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,75 m²,2 phòng,Phường Bình Chuẩn,5 m
"Đường N16, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Bắc,,Hoàn thiện cơ bản,Nhà phố liền kề,,30 m,150 m²,1430000000,"9,53 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường N16, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,Hoàn thiện cơ bản,Nhà phố liền kề,,30 m,150 m²,1460000000,"9,73 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường N16, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,Hoàn thiện cơ bản,Nhà phố liền kề,,30 m,150 m²,1480000000,"9,87 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"68, Đường ĐT 742, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,Lô 9 lk6,Đông Bắc,2,Bàn giao thô,Nhà phố liền kề,,27 m,120 m²,3999999999,"33,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,120 m²,3 phòng,Xã Phú Chánh,4 m
"Đường Nguyễn Chí Thanh, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,15 m,75 m²,250000000,"3,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,75 m²,5 phòng,Phường Bình Hòa,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1430000000,"9,53 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Thị trấn Lai Uyên,5 m
"Đường Mỹ Phước Tân Vạn, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,150 m²,1690000000,"11,27 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Xã Lai Hưng,5 m
"Đường N13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1400000000,"9,33 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Xã Lai Hưng,5 m
"Đường DB4, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Nam,2,,Nhà phố liền kề,,20 m,157 m²,2650000000,"26,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,100 m²,2 phòng,Xã Vĩnh Tân,5 m
"Đường N3, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,,,Nhà phố liền kề,,30 m,150 m²,1490000000,"9,93 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Xã Lai Hưng,5 m
"Đường 7B, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,,Hoàn thiện cơ bản,Nhà phố liền kề,,16 m,129 m²,1870000000,"14,5 triệu/m²",Đã có sổ,,Bình Dương,1 phòng,129 m²,1 phòng,Phường Mỹ Phước,7.5 m
"DX 133, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,29 m,145 m²,3200000000,"22,07 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,145 m²,2 phòng,Phường Tân An,5 m
"dt742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà mặt phố,,20 m,80 m²,670000000,"5,58 triệu/m²",Đã có sổ,,Bình Dương,1 phòng,120 m²,1 phòng,Xã Vĩnh Tân,6 m
"Đường ĐT 747, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà mặt phố,,15 m,75 m²,600000000,"6,67 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,90 m²,1 phòng,Xã Hội Nghĩa,5 m
"Đường Trần Hưng Đạo, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,,Nhà ngõ,,17 m,300 m²,5250000000,"52,5 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,100 m²,4 phòng,Phường Đông Hòa,5 m
"nhựa 5m, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,27 m,162 m²,3200000000,"19,75 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,162 m²,2 phòng,Phường Hiệp An,6 m
"Đường Tân Phước Khánh 13, Phường Khánh Bình, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Bàn giao thô,Nhà phố liền kề,,17 m,250 m²,4900000000,"57,65 triệu/m²",Đang chờ sổ,,Bình Dương,3 phòng,85 m²,3 phòng,Phường Khánh Bình,5 m
"Đường Nguyễn Thị Khắp, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Hoàn thiện cơ bản,Nhà mặt phố,,20 m,175 m²,5100000000,"63,75 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,80 m²,4 phòng,Phường Tân Đông Hiệp,4 m
"Đường DX 120, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,,,Nhà mặt phố,,20 m,160 m²,1980000000,"19,41 triệu/m²",,,Bình Dương,3 phòng,102 m²,2 phòng,Phường Tân An,5 m
"Đường Tân Hòa, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà phố liền kề,,,,4500000000,75 triệu/m²,,,Bình Dương,4 phòng,60 m²,4 phòng,Phường Đông Hòa,
"Đường ĐT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,,Nội thất cao cấp,Nhà mặt phố,,16 m,72 m²,1420000000,"19,72 triệu/m²",Đang chờ sổ,,Bình Dương,2 phòng,72 m²,1 phòng,Xã An Điền,4 m
"Đường Thống Nhất, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà phố liền kề,,15 m,180 m²,4500000000,75 triệu/m²,,,Bình Dương,4 phòng,60 m²,5 phòng,Phường Đông Hòa,4 m
"Dx39, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,25 m,125 m²,5200000000,"41,6 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,125 m²,4 phòng,Phường Phú Mỹ,5 m
"Bc 34, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây Bắc,,Hoàn thiện cơ bản,Nhà ngõ,,12 m,48 m²,995000000,"20,73 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,48 m²,2 phòng,Phường Bình Chuẩn,4 m
"Đường Vĩnh Phú 2, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,Ô 18 Lô D3 - Đường số 16,Tây,,Hoàn thiện cơ bản,Nhà mặt phố,,20 m,176 m²,5200000000,"37,14 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,140 m²,3 phòng,Phường Vĩnh Phú,7 m
"Tân Phước, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Hoàn thiện cơ bản,Nhà ngõ,,17 m,100 m²,1480000000,"22,42 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,3 phòng,66 m²,2 phòng,Phường Tân Bình,4 m
"DT744, Xã Phú An, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông,,Bàn giao thô,Nhà mặt phố,,15 m,88 m²,1300000000,"12,62 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,1 phòng,103 m²,1 phòng,Xã Phú An,6 m
"Tô Vĩnh Diện, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Nam,,Nội thất đầy đủ,Nhà biệt thự,,,,11000000000,"33,64 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,327 m²,3 phòng,Phường Hiệp Thành,10 m
"Đường Nguyễn Du, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,,,1000000000,"6,67 triệu/m²",Đang chờ sổ,,Bình Dương,4 phòng,150 m²,4 phòng,Phường Chánh Nghĩa,
"Thiếu Niên 3, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,3,,Nhà phố liền kề,,,,750000000,"7,5 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,100 m²,2 phòng,Xã Trừ Văn Thố,
"hẻm 86, Đường An Nhơn, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,,,Nhà ngõ,,13 m,75 m²,1300000000,25 triệu/m²,Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,52 m²,2 phòng,Phường Tân Bình,4 m
"Đường D11, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,Khu VSIP,Nam,2,Nội thất đầy đủ,Nhà mặt phố,,20 m,100 m²,11000000000,110 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,100 m²,4 phòng,Phường An Phú,5 m
"N9, QUỐC LỘ 13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,2,Hoàn thiện cơ bản,Nhà mặt phố,,30 m,240 m²,170000000,"1,13 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Xã Lai Hưng,5 m
"Liên hệ: 0976109557, Đường Số 1, Phường An Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,11 m,150 m²,3180000000,"41,3 triệu/m²",,,Bình Dương,4 phòng,77 m²,2 phòng,Phường An Bình,7 m
"Đường Nguyễn Du, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,18 m,180 m²,750000000,"4,17 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,nhiều hơn 10 phòng,180 m²,Nhiều hơn 6 phòng,Phường Phú Lợi,10 m
"Đường Lê Hồng Phong, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,5 m,,150000000,"3,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,45 m²,3 phòng,Phường Định Hoà,3 m
"Đường ĐT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,,,Nhà phố liền kề,,17 m,105 m²,460000000,"5,9 triệu/m²",Đang chờ sổ,,Bình Dương,2 phòng,78 m²,1 phòng,Xã An Điền,4 m
"DT747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,1,Hoàn thiện cơ bản,Nhà mặt phố,,19 m,76 m²,1960000000,"25,79 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,76 m²,2 phòng,Phường Uyên Hưng,4 m
"Quốc Lộ 1k, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,33 m,702 m²,9000000000,"12,82 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,8 phòng,702 m²,Nhiều hơn 6 phòng,Phường Bình An,15 m
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Nội thất đầy đủ,Nhà mặt phố,,16 m,77 m²,3000000000,"38,96 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,77 m²,1 phòng,Phường An Phú,5 m
"Lái Thiêu 98, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,11 m,55 m²,2450000000,"44,55 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,55 m²,1 phòng,Phường Lái Thiêu,5 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,150 m²,1690000000,"11,27 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Thị trấn Lai Uyên,5 m
"Đường Thủ Khoa Huân, Phường An Thạnh, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,,,750000000,"3,29 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,6 phòng,228 m²,Nhiều hơn 6 phòng,Phường An Thạnh,
"Đường ĐT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Nội thất cao cấp,Nhà mặt phố,,16 m,73 m²,1420000000,"19,45 triệu/m²",Đang chờ sổ,,Bình Dương,2 phòng,73 m²,1 phòng,Xã An Điền,4 m
"Đường Số 5, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Bắc,,Nội thất cao cấp,Nhà mặt phố,,24 m,120 m²,3500000000,"29,17 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,120 m²,2 phòng,Phường Hiệp Thành,5 m
"D47, Đường D7, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,,Nhà mặt phố,,30 m,150 m²,1700000000,"11,33 triệu/m²",Đang chờ sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Thị trấn Lai Uyên,5 m
"Đường ĐT 741, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Đông Nam,,,Nhà mặt phố,,30 m,150 m²,600000000,4 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,150 m²,2 phòng,Xã Hội Nghĩa,5 m
"309, Đường Lý Thường Kiệt, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Hoàn thiện cơ bản,Nhà mặt phố,,47 m,189 m²,17000000000,"37,78 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,450 m²,1 phòng,Phường Dĩ An,8.8 m
"Đường Lê Hồng Phong, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,22 m,82 m²,200000000,"2,44 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,82 m²,4 phòng,Phường Dĩ An,3 m
"259/19, Đường D1, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,,Nhà mặt phố,,30 m,300 m²,12000000000,40 triệu/m²,,,Bình Dương,nhiều hơn 10 phòng,300 m²,,Phường Tân Đông Hiệp,10 m
"Đường Nguyễn Hữu Cảnh, Phường Hưng Định, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông Nam,,Nội thất đầy đủ,Nhà mặt phố,,27 m,120 m²,4600000000,"27,88 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,165 m²,2 phòng,Phường Hưng Định,5.5 m
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,,Nhà ngõ,,13 m,66 m²,2400000,31.168 đ/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,77 m²,2 phòng,Phường Tân Đông Hiệp,4.5 m
"DX122, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,,144 m²,1850000000,"12,85 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,1 phòng,144 m²,1 phòng,Phường Tân An,4 m
"Đường D1, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,30 m,,3900000000,25.974 đ/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,7 phòng,150150 m²,Nhiều hơn 6 phòng,Phường An Phú,5 m
"Đường ĐT 743A, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Bắc,,,Nhà ngõ,,8.5 m,68 m²,1080000000,"31,76 triệu/m²",,,Bình Dương,2 phòng,34 m²,2 phòng,Phường Tân Đông Hiệp,4 m
"dx 043, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông,2,Hoàn thiện cơ bản,Nhà mặt phố,,21 m,94.8 m²,3750000000,"39,89 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,94.8 m²,1 phòng,Phường Hiệp Thành,4.3 m
"Đường 418, Phường Khánh Bình, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà mặt phố,,25 m,125 m²,2350000000,"18,8 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,125 m²,1 phòng,Phường Khánh Bình,5 m
"Đường N3, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,150 m²,1900000000,"12,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,150 m²,5 phòng,Xã Lai Hưng,5 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Bắc,,Hoàn thiện cơ bản,Nhà mặt phố,,40 m,200 m²,4200000000,21 triệu/m²,Đã có sổ,,Bình Dương,2 phòng,200 m²,2 phòng,Phường Thới Hòa,5 m
"Đường Tân Chánh Hiệp 16, Phường Khánh Bình, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Nam,,,Nhà mặt phố,,30 m,195 m²,1650000000,11 triệu/m²,,,Bình Dương,5 phòng,150 m²,5 phòng,Phường Khánh Bình,5 m
"hẻm 41 Lê Hồng phong, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,20 m,60 m²,4500000000,"57,69 triệu/m²",,,Bình Dương,4 phòng,78 m²,4 phòng,Phường Phú Lợi,4 m
"đường 7B, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,D1,Đông,1,Hoàn thiện cơ bản,Nhà phố liền kề,,18 m,90 m²,2350000000,"26,11 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,90 m²,2 phòng,Phường Mỹ Phước,5 m
"Đường Vành Đai 4, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà mặt phố,,16 m,120 m²,2000000000,25 triệu/m²,Đã có sổ,,Bình Dương,2 phòng,80 m²,2 phòng,Phường Thới Hòa,5 m
"Đường Hoàng Hoa Thám, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,1,Nội thất đầy đủ,Nhà mặt phố,,20 m,70 m²,5200000000,52 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,100 m²,3 phòng,Phường Hiệp Thành,5 m
