address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,Đông Nam,B,Tây Bắc,25,Nội thất cao cấp,4300000000,"49,43 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,87 m²,2 phòng,B25,Phường 5
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,Tây Nam,Mekong,Tây,5,Nội thất đầy đủ,1900000000,"32,2 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Thị trấn Tân Túc
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây Bắc,,Đông Nam,,,5800000000,"64,44 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,90 m²,3 phòng,,Phường Long Thạnh Mỹ
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Đông Bắc,,Tây Nam,,,7200000000,"51,06 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,141 m²,2 phòng,,Phường Sơn Kỳ
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,Nam,,,2100000000,"41,18 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,,Phường Tân Thuận Đông
"9, Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,1950000000,"55,71 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,1 phòng,,Phường Bình Trị Đông B
"119, 119 Đường Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,,GM1,,,Nội thất đầy đủ,4360000000,"58,13 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,75 m²,2 phòng,,Phường 9
"TÂN TÚC, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,Hoàn thiện cơ bản,660000000,"11,19 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Xã Tân Kiên
"Đường Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,Đông Nam,,Tây,20,Nội thất cao cấp,5380000000,"63,29 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,85 m²,2 phòng,,Phường 9
"09, Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,B,,20,Hoàn thiện cơ bản,3600000000,"55,38 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,08,Phường Bình Trị Đông
"09, Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,2650000000,50 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,53 m²,1 phòng,,Phường Bình Trị Đông
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,Bắc,,Nam,,Nội thất cao cấp,1900000000,"32,76 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,1 phòng,,Phường Thạnh Xuân
"343, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,3800000000,"52,78 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường Long Thạnh Mỹ
"Số 01, Số 01 Đường Số 104, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3000000000,"63,83 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,47 m²,1 phòng,,Phường Bình Trưng Tây
"523A, 523A Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,2300000000,"33,82 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Phước Long B
"Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Tây Bắc,b,Đông Nam,17,,1900000000,"30,65 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,2 phòng,7,Phường 7
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Bắc,S2.02,Nam,19,Bàn giao thô,2350000,37.903 đ/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,62.2 m²,2 phòng,12,Phường Long Thạnh Mỹ
"Đường Xa Lộ Hà Nội, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Căn góc,Penthouse,Quận 9,Đông Nam,BLOK 2,Đông Nam,17,Nội thất cao cấp,5550000000,"39,64 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,140.9 m²,4 phòng,,Phường Phước Long B
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây Bắc,S01,Đông Nam,15,Nội thất cao cấp,2570000000,"43,56 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,1 phòng,,Phường Long Thạnh Mỹ
"nguyen thi tu, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,Đông Nam,,Đông Nam,,,2000000000,"28,57 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Bình Hưng Hoà B
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,2000000000,"57,14 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,,,Phường Bình Trị Đông B
"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Bình,,,,10,Nội thất cao cấp,3450000000,"32,24 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,107 m²,2 phòng,s9,Phường 15
"Đường Tên Lửa, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,10,,1950000000,"54,17 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,36 m²,2 phòng,10,Phường Bình Hưng Hoà B
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,2,,,,2300000000,"35,38 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Thạnh Xuân
"Đường Đường A, Phường An Lợi Đông, Quận 2, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 2,,,,,,250000000,250.000 đ/m²,Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,1000 m²,1 phòng,,Phường An Lợi Đông
"TX13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,2,,,,2300000000,"35,38 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Thạnh Xuân
"9a, Đường Tên Lửa, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,,,,3700000000,"56,92 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Bình Hưng Hòa
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Bắc,,Nam,,Nội thất cao cấp,2250000000,"34,09 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường Phú Thuận
"Khu M5, Khu M5 Đường Phú Mỹ Hưng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,Hoàn thiện cơ bản,8200000000,"69,49 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,118 m²,2 phòng,,Phường Tân Phú
"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Duplex,Huyện Bình Chánh,,"A,B,C,D",Đông Nam,16,Nội thất cao cấp,350000000,"5,93 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Thị trấn Tân Túc
"09, Đường Hoa Lâm Tên Lửa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,3500000000,"52,24 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường An Lạc
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Đông Bắc,,Tây Nam,,,5770000000,"49,32 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,117 m²,2 phòng,,Phường Sơn Kỳ
"09, Đường Tên Lửa, Bình Tân, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Nam,,Đông,,Nội thất cao cấp,55000000,932.203 đ/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,1 phòng,,Phường Bình Trị Đông B
"Đường 154, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Duplex,Quận 9,,B,Đông Nam,1,Hoàn thiện cơ bản,4300000000,"37,07 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,116 m²,2 phòng,BL.03.04,Phường Long Thạnh Mỹ
"Số 132, Số 132 Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,Tây Nam,,Đông Bắc,,,4500000000,"69,23 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường 6
"Số 01, Số 01 Đường Số 104, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3000000000,"63,83 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,47 m²,1 phòng,,Phường Bình Trưng Tây
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,Nội thất đầy đủ,2200000000,"37,29 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Thị trấn Tân Túc
"47, 47 Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Tây,,Đông,,Hoàn thiện cơ bản,2500000000,"37,88 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,1 phòng,,Phường Tân Thới Hòa
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây Nam,s2.01,,,Hoàn thiện cơ bản,2170000000,"36,78 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,1 phòng,,Phường Long Thạnh Mỹ
"09, Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,Đông Nam,v,Đông Nam,18,Hoàn thiện cơ bản,1900000000,"54,29 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,1 phòng,13,Phường Bình Trị Đông
"Đường Quốc lộ 1K, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Thủ Đức,,,,,Hoàn thiện cơ bản,1860000000,31 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,,,Phường Linh Xuân
"tân Hoà đông, Phường 14, Quận 6, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 6,Đông,B,Tây,,Nội thất cao cấp,2290000000,"35,78 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,64 m²,2 phòng,,Phường 14
"13.3 T15, D2 chung cư Sunview, Đường Cây Keo, Phường Tam Phú, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,Đông Bắc,D2,Tây Nam,15,Nội thất cao cấp,2250000000,"30,41 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,74 m²,1 phòng,13.3,Phường Tam Phú
"Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,6,,40,Nội thất cao cấp,15890000000,"95,15 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,167 m²,,,Phường 22
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,,4100000000,50 triệu/m²,,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,82 m²,2 phòng,,Xã Phước Kiển
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,,,,,Nội thất cao cấp,650000000,"11,02 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Thị trấn Tân Túc
"9, Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,B,,9,Nội thất cao cấp,3579000000,"55,06 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Bình Trị Đông B
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,Tây Nam,,Đông Nam,,Nội thất đầy đủ,526000000,"7,97 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường Thạnh Xuân
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,2000000000,"33,33 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Thị trấn Tân Túc
"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,1300000000,25 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,52 m²,2 phòng,,Phường Bình Hưng Hoà B
"Đường Tên Lửa 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Nội thất cao cấp,2575000000,"51,5 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,1 phòng,,Phường Bình Trị Đông
"Số 207, Số 207 Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,,3560000000,"53,94 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường 26
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Penthouse,Huyện Nhà Bè,,B,Đông Bắc,20,Nội thất cao cấp,8800000000,"27,5 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,320 m²,3 phòng,,Xã Phước Kiển
"Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Tây Bắc,,Đông Nam,,,3500000000,"52,24 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường Bình Trị Đông
"334, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 10,Đông Nam,,Tây Bắc,,Nội thất cao cấp,5570000000,"71,41 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,78 m²,2 phòng,,Phường 14
"9A, Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,Tây,,,3800000000,"58,46 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Bình Trị Đông
"116, Luong Định Của, Phường Bình An, Quận 2, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 2,,,,,Nội thất cao cấp,4100000000,"54,67 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Bình An
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,2145000000,55 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,39 m²,,,Phường Bình Trị Đông B
"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Tp Hồ Chí Minh",,Duplex,Quận 3,,,,,,1500000000,"51,72 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,29 m²,1 phòng,,Phường 10
"Đường Tên Lửa, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Tây,4,Đông Nam,24,Nội thất cao cấp,45000000,642.857 đ/m²,Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường An Lạc A
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,,,Nội thất cao cấp,2500000000,"41,67 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Bình Trị Đông B
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,3000000000,"35,29 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,85 m²,2 phòng,,Thị trấn Tân Túc
"Đường Trường Lưu, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,1900000000,38 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,2 phòng,,Phường Long Trường
"239 – 241 – 278, 239 – 241 – 278  Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Đông Nam,,Tây Bắc,,Nội thất cao cấp,2900000000,"44,62 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Hiệp Tân
"9, Đường Tên Lửa, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,Đông,,,4500000000,60 triệu/m²,Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,3 phòng,75 m²,2 phòng,,Phường Bình Hưng Hòa
"Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",,Penthouse,Quận Bình Thạnh,,,,,Nội thất cao cấp,7500000000,"44,64 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,168 m²,4 phòng,,Phường 26
"Đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,block,,35,Nội thất đầy đủ,42000000,933.333 đ/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,45 m²,1 phòng,,Phường Bình Trị Đông
"184, 184 Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Thạnh,Tây,A9,Đông,4,Nội thất đầy đủ,1950000000,"31,97 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,61 m²,1 phòng,,Phường 26
"Đường Hậu Giang, Phường 11, Quận 6, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 6,,,,,Nội thất đầy đủ,3250000000,"39,16 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,83 m²,2 phòng,,Phường 11
"số 32, số 32 đường Thủy Lợi, Phường Phước Long A, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,2550000000,"36,96 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường Phước Long A
"Số 510, Số 510 Đường Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Nội thất cao cấp,1950000000,"36,79 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,53 m²,1 phòng,,Phường An Lạc A
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",,Officetel,Quận 8,,B,,,Hoàn thiện cơ bản,1600000000,50 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,32 m²,1 phòng,,Phường 5
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,Nội thất cao cấp,3500000000,"46,05 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,76 m²,2 phòng,,Xã Phước Kiển
"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,Đông,,Tây,6,Nội thất đầy đủ,1070000000,"26,75 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,40 m²,1 phòng,,Xã Bình Hưng
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,S9.02,,10,,1864000000,"40,52 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,46 m²,1 phòng,06,Phường Long Thạnh Mỹ
"Đường Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,Nội thất cao cấp,2650000000,"35,81 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,74 m²,2 phòng,,Phường Linh Tây
"Đường Tân Túc, Thị trấn Tân Túc, Bình Chánh, Hồ Chí Minh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,Đông,C,Nam,9,Nội thất cao cấp,2000000000,"33,33 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Thị trấn Tân Túc
"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Tây Bắc,B,Đông Nam,20,Bàn giao thô,2930000000,"39,07 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,B08,Phường Tân Phong
"239 – 241 – 278, 239 – 241 – 278  Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,,3450000000,"40,12 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,86 m²,2 phòng,,Phường Hiệp Tân
"Đường số 1, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,Tây Bắc,b,Đông Nam,16,Hoàn thiện cơ bản,2850000000,"42,54 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,b-12,Phường Trường Thọ
"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,B,,,Bàn giao thô,2850000000,38 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Tân Phong
