address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,1490000000,"33,11 triệu/m²",,Đã có sổ,,Chưa bàn giao,Bình Dương,1 phòng,45 m²,1 phòng,Nhà ở,,Phường Đông Hòa,
"28, KHU PHỐ TÂN HÒA, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,Hoàn thiện cơ bản,,,,,,2400000000,"33,33 triệu/m²",,Đã có sổ,,Chưa bàn giao,Bình Dương,2 phòng,72 m²,1 phòng,Nhà ở,,Phường Đông Hòa,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,1015000000,"22,07 triệu/m²",,,,Đã bàn giao,Bình Dương,1 phòng,46 m²,1 phòng,Nhà ở,,Phường Bình Thắng,
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, ",Căn góc,2,Thành phố Thuận An,,,,,,Nội thất cao cấp,,,,,,900000000,15 triệu/m²,,Giấy tờ khác,,Chưa bàn giao,,2 phòng,60 m²,2 phòng,Đất,,Phường Thuận Giao,
"Đường Cầu Sắt, Thành phố Thuận An, ",,1,Thành phố Thuận An,Đông Nam,,,,,Hoàn thiện cơ bản,,,,,,1300000000,25 triệu/m²,,Giấy tờ khác,,Chưa bàn giao,,1 phòng,52 m²,1 phòng,Đất,,,
"Đường 30/4, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,1,Thành phố Thủ Dầu Một,,,,,,Nội thất cao cấp,,,,,,2650000000,"38,97 triệu/m²",,3,,Chưa bàn giao,Bình Dương,2 phòng,68 m²,2 phòng,Đất,,Phường Phú Hòa,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,1035000000,"21,12 triệu/m²",,,,Đã bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,Đất,,Phường Bình Thắng,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,,,,,Hoàn thiện cơ bản,,,,,,1250000000,"21,93 triệu/m²",,1,,Chưa bàn giao,,2 phòng,57 m²,2 phòng,Đất,,Phường Dĩ An,
"Đường Phan Bội Châu, Phường Dĩ An, Bình Dương",,1,,,,,,,,,,,,,1300000000,"25,49 triệu/m²",,,,Chưa bàn giao,Bình Dương,2 phòng,51.33 m²,2 phòng,Căn hộ/Chung cư,,Phường Dĩ An,
"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,19,,10,,Nội thất cao cấp,,,,,,1200000000,"21,82 triệu/m²",,1,,Chưa bàn giao,,1 phòng,55 m²,1 phòng,Căn hộ/Chung cư,,Phường Đông Hòa,
"797979, Đường Bình Hòa 13, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,1,Thành phố Thuận An,4,A,Nam,17,,1,,,,,,1357000000,23 triệu/m²,,Đã có sổ,,Đã bàn giao,Bình Dương,3 phòng,59 m²,2 phòng,Căn hộ/Chung cư,CH...,Phường Bình Hòa,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Bình Dương",,1,,Nam,,Bắc,,,Hoàn thiện cơ bản,,,,,,1350000000,"23,68 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,Căn hộ/Chung cư,,Phường Dĩ An,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,,,,,,,,,,,2300000000,"26,74 triệu/m²",,,,Đã bàn giao,,2 phòng,86 m²,2 phòng,Căn hộ/Chung cư,,Phường An Bình,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,1220000000,"21,79 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,Căn hộ/Chung cư,,Phường Bình Thắng,
"Đường Thuận An Hòa, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,Hoàn thiện cơ bản,,,,,,1000000000,"16,67 triệu/m²",,Đã có sổ,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,Căn hộ/Chung cư,,Phường Thuận Giao,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,Đông Nam,,,Nội thất đầy đủ,,,,,,1225000000,"21,88 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,56.8 m²,2 phòng,Căn hộ/Chung cư,,Phường Bình Thắng,
"Phú Đông Premier, Phường An Bình, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,,,,,,,,,,,2100000000,"29,58 triệu/m²",,,,Đã bàn giao,,2 phòng,71 m²,2 phòng,Đất,,Phường An Bình,
"Đường Xa lộ Hà Nội, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,,,,,,,,,,,,950000000,"19,39 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,49 m²,1 phòng,Đất,,,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,Nội thất đầy đủ,,,,,,830000000,"24,41 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,1 phòng,34 m²,1 phòng,Đất,,Phường Bình Thắng,
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Bình Dương",Căn góc,1,,,DIAMOND,,10,,Hoàn thiện cơ bản,,,,,,34000000,453.333 đ/m²,,3,,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,Đất,,Phường Dĩ An,
"Đường An Bình, Phường An Bình, Thị xã Dĩ An, Bình Dương",1,1,Thị xã Dĩ An,,,,,,2,,,,,,1550000000,"29,81 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,52 m²,2 phòng,Đất,,Phường An Bình,
"Đường Đại Lộ Bình Dương, Phường Hưng Định, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,Hoàn thiện cơ bản,,,,,,1070000000,"21,4 triệu/m²",,,,Đã bàn giao,Bình Dương,1 phòng,50 m²,1 phòng,Đất,,Phường Hưng Định,
"Phú Đông Premier, Phường An Bình, Bình Dương",,1,,,,,,,,,,,,,2000000000,"28,17 triệu/m²",,,,Đã bàn giao,Bình Dương,2 phòng,71 m²,2 phòng,Đất,,Phường An Bình,
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,Đông,,1,,,,,,,,,1650000000,"33,67 triệu/m²",,,,Chưa bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,Đất,,Phường Dĩ An,
"Ql13, Phường Tân Định, Thị xã Bến Cát, Bình Dương",,1,Thị xã Bến Cát,4,B,Nam,9,,Hoàn thiện cơ bản,,,,,,950000000,"21,11 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,Đất,CH71,Phường Tân Định,
"Đường An Bình, Phường An Bình, Thị xã Dĩ An, Bình Dương",1,1,Thị xã Dĩ An,,,,,,Hoàn thiện cơ bản,,,,,,1150000000,"30,26 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,1 phòng,38 m²,1 phòng,Đất,,Phường An Bình,
"Đường Số 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,Tháp A,Đông Bắc,14,,Hoàn thiện cơ bản,,,,,,420000000,"9,33 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,Đất,A14-31,Phường Thuận Giao,
"29, Đường Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,,,,,,Hoàn thiện cơ bản,,,,,,2520000000,35 triệu/m²,,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,72 m²,2 phòng,Nhà ở,,Phường Đông Hòa,
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương.",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,1100000000,"27,5 triệu/m²",,,,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,Nhà ở,,Phường Lái Thiêu,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,,Tây Bắc,,,Hoàn thiện cơ bản,,,,,,870000000,"11,76 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,74 m²,2 phòng,Nhà ở,,Phường An Bình,
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương",,1,Thành phố Thủ Dầu Một,,,,,,Hoàn thiện cơ bản,,,,,,2550000000,"31,88 triệu/m²",,,,Chưa bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,Nhà ở,,Phường Chánh Nghĩa,
"Quốc Lộ 13, phường Tân Định, thị xã Bến Cát, tỉnh Bình Dương, Phường Tân Định, Thị xã Bến Cát, Bình Dương",,1,Thị xã Bến Cát,,,,19,,,,,,,,950000000,"15,83 triệu/m²",,,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,1 phòng,Nhà ở,,Phường Tân Định,
"Đường Đào Trinh Nhất, Phường An Bình, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,Đông Bắc,,8,19,,2,,,,,,2420000000,"36,12 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,Đất,19-03,Phường An Bình,
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,1,,Đông Bắc,B,8,23,,Hoàn thiện cơ bản,,,,,,1950000000,"36,11 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Bình Dương,2 phòng,54 m²,2 phòng,Đất,B23.08,Phường Đông Hòa,
"Chung Cư Phúc Đạt Connect, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Tây,,Đông,,,Nội thất cao cấp,,,,,,1200000000,"28,57 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,Đất,,Phường Phú Lợi,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,1300000000,26 triệu/m²,,,,Chưa bàn giao,Bình Dương,2 phòng,50 m²,,Đất,,Phường Dĩ An,
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",1,1,Thị xã Dĩ An,6,,1,,,Hoàn thiện cơ bản,,,,,,2100000000,35 triệu/m²,,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,Đất,,Phường Đông Hòa,
"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương., Phường Đông Hòa, Bình Dương",,1,,Đông Nam,,3,,,Hoàn thiện cơ bản,,,,,,1625000000,"31,86 triệu/m²",,,,Chưa bàn giao,Bình Dương,2 phòng,51.33 m²,2 phòng,Đất,,Phường Đông Hòa,
"Đại lộ Bình Dương (Quốc lộ 13), phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương, Thành phố Thuận An, Bình Dương",1,1,Thành phố Thuận An,6,B,7,10,,1,,,,,,1900000000,"35,85 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,1 phòng,53 m²,1 phòng,Đất,21,,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,2360000000,"32,33 triệu/m²",,,,Đã bàn giao,Bình Dương,2 phòng,73 m²,2 phòng,Đất,,Phường An Bình,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,2350000000,"27,33 triệu/m²",,,,Đã bàn giao,Bình Dương,2 phòng,86 m²,2 phòng,Đất,,Phường An Bình,
"Đường ĐT 743, Phường An Phú, Thành phố Thuận An, ",Căn góc,1,Thành phố Thuận An,,,,,,,,,,,,1900000000,"25,33 triệu/m²",,,,Chưa bàn giao,,3 phòng,75 m²,2 phòng,Đất,,Phường An Phú,
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, ",Căn góc,1,Thành phố Thuận An,Đông,A,2,9,,Nội thất cao cấp,,,,,,2185000000,"27,66 triệu/m²",,1,,Đã bàn giao,,3 phòng,79 m²,2 phòng,Đất,A9,Phường Vĩnh Phú,
"Đường Quốc Lộ 13, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,1500000000,"41,67 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,1 phòng,36 m²,1 phòng,Đất,,Phường Thuận Giao,
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Bình Dương",,1,,,,,,,,,,,,,957000000,"2,91 triệu/m²",,,,Chưa bàn giao,Bình Dương,1 phòng,329 m²,1 phòng,Đất,,Phường Thuận Giao,
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông,A,Tây,10,,Hoàn thiện cơ bản,,,,,,1980000000,"27,5 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,72 m²,2 phòng,Đất,A10,Phường Vĩnh Phú,
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,1,Thành phố Thuận An,,,,,,,,,,,,900000000,20 triệu/m²,,Đã có sổ,,Chưa bàn giao,Bình Dương,2 phòng,45 m²,2 phòng,Đất,,Phường Thuận Giao,
"Đường Quốc Lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,23,,Hoàn thiện cơ bản,,,,,,1647000000,"32,29 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,1 phòng,51 m²,2 phòng,Đất,,Phường Vĩnh Phú,
"Đường Đào Trinh Nhất, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Bắc,,Đông Nam,,,Hoàn thiện cơ bản,,,,,,2200000000,"32,84 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,Đất,,Phường An Bình,
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,Tây Nam,A,5,,,Hoàn thiện cơ bản,,,,,,1630000000,"30,75 triệu/m²",,Đang chờ sổ,,Đã bàn giao,,2 phòng,53 m²,2 phòng,Đất,10,Phường Đông Hòa,
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,1,Thành phố Thuận An,,,,,,,,,,,,900000000,20 triệu/m²,,,,Chưa bàn giao,Bình Dương,1 phòng,45 m²,1 phòng,Đất,,Phường Thuận Giao,
"Nguyễn BÌnh Khiêm, Phường Đông Hòa, Bình Dương",,1,,,,,,,,,,,,,550000000,"11,96 triệu/m²",,3,,Chưa bàn giao,Bình Dương,1 phòng,46 m²,1 phòng,Đất,,Phường Đông Hòa,
"Đường Nguyễn Huệ, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,B,,,,,,,,,,4000000000,"40,82 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Bình Dương,3 phòng,98 m²,2 phòng,Đất,,Phường Phú Mỹ,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Bình Dương",,1,,Bắc,B,3,,,Hoàn thiện cơ bản,,,,,,1190000000,"28,33 triệu/m²",,3,,Chưa bàn giao,Bình Dương,2 phòng,42.85 m²,1 phòng,Đất,08,Phường Dĩ An,
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,900000000,"27,27 triệu/m²",,Đã có sổ,,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,Đất,,Phường Thuận Giao,
"Thuận Giao25, Phường Thuận Giao, Thành phố Thuận An, ",,1,Thành phố Thuận An,,,,,,,,,,,,900000000,15 triệu/m²,,1,,Chưa bàn giao,,2 phòng,60 m²,2 phòng,Đất,,Phường Thuận Giao,
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Bắc,B,,,,,,,,,,1630000000,"32,6 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,50.4 m²,2 phòng,Đất,B.XX.XX,Phường Tân Đông Hiệp,
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Bình Dương",,1,,Tây Nam,B,Đông Bắc,8,,Nội thất đầy đủ,,,,,,1600000000,32 triệu/m²,,1,,Đã bàn giao,Bình Dương,2 phòng,50.4 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,Hoàn thiện cơ bản,,,,,,1645000000,"31,04 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Bình Dương,2 phòng,53.55 m²,2 phòng,Đất,,Phường Đông Hòa,
"Đường Thống Nhất, Phường Đông Hòa, Bình Dương",,1,,,,,,,,,,,,,1220000000,"19,68 triệu/m2",,1,,Đã bàn giao,Bình Dương,2 phòng,62 m2,1 phòng,Đất,,Phường Đông Hòa,
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,22900000,381.666 đ/m²,,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,Đất,,Phường An Phú,
"Đường Độc Lập, Thị xã Dĩ An, Bình Dương",,2,Thị xã Dĩ An,,,,,,Hoàn thiện cơ bản,,,,,,1300000000,"30,23 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Bình Dương,1 phòng,43 m²,1 phòng,Đất,,,
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Bình Dương",,1,,,,,,,,,,,,,225000000,"6,82 triệu/m²",,1,,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,Đất,,Phường Thuận Giao,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,Nội thất cao cấp,,,,,,950000000,"24,36 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,1 phòng,39 m²,1 phòng,Đất,,Phường Bình Thắng,
"THUẬN GIAO 25, Phường Thuận Giao, Thành phố Thuận An, ",,1,Thành phố Thuận An,,,,,,Hoàn thiện cơ bản,,,,,,900000000,"27,27 triệu/m²",,1,,Chưa bàn giao,,1 phòng,33 m²,1 phòng,Đất,,Phường Thuận Giao,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,2500000000,"31,25 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,Đất,,Phường An Bình,
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,225000000,"3,95 triệu/m²",,,,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,Đất,,Phường Thuận Giao,
"thuận giaos, Phường Thuận Giao, Bình Dương",,1,,,,,,,,,,,,,900000000,"25,71 triệu/m²",,1,,Chưa bàn giao,Bình Dương,2 phòng,35 m²,2 phòng,Đất,,Phường Thuận Giao,
"Đường Thuận Giao 25, Phường Thuận Giao, Bình Dương",,1,,,,,,,Nội thất cao cấp,,,,,,900000000,"19,57 triệu/m²",,1,,Chưa bàn giao,Bình Dương,2 phòng,46 m²,2 phòng,Đất,,Phường Thuận Giao,
"Đường Vĩnh Phú 41, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Tây Bắc,C2,Đông Nam,,,Hoàn thiện cơ bản,,,,,,995000000,"22,61 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,1 phòng,44 m²,1 phòng,Đất,,Phường Vĩnh Phú,
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Bắc,,Tây Nam,,,Hoàn thiện cơ bản,,,,,,1590000000,"31,18 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,
"Khu dân cư Thuận Giao, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Nam,A,Nam,12,,Nội thất cao cấp,,,,,,410000000,"7,32 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,56 m²,1 phòng,Đất,A12,Phường Thuận Giao,
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,Tây Nam,,Đông Bắc,,,,,,,,,1550000000,"30,39 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,Đất,,,
"Ấp Tân Lập, Phường Đông Hòa, Bình Dương",,1,,,,,,,,,,,,,1000000000,"22,22 triệu/m²",,1,,Đã bàn giao,Bình Dương,2 phòng,45 m²,2 phòng,Đất,,Phường Đông Hòa,
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,A,Tây,16,,Nội thất cao cấp,,,,,,1700000000,"28,33 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,Đất,A16,Phường Vĩnh Phú,
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,B,Đông Bắc,15,,Nội thất đầy đủ,,,,,,1630000000,304.388 đ/m²,,Đang chờ sổ,,Đã bàn giao,Bình Dương,2 phòng,5355 m²,2 phòng,Đất,,Phường Đông Hòa,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,Tây,B2,Đông Nam,6,,Hoàn thiện cơ bản,,,,,,2550000000,"34,93 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Bình Dương,2 phòng,73 m²,2 phòng,Đất,,Phường An Bình,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,2300000000,"26,74 triệu/m²",,,,Đã bàn giao,Bình Dương,2 phòng,86 m²,2 phòng,Đất,,Phường An Bình,
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Bình Dương",,1,,Tây,B,Đông,14,,Hoàn thiện cơ bản,,,,,,1580000000,"31,6 triệu/m²",,1,,Đã bàn giao,Bình Dương,2 phòng,50 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,
"Đường Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,,,,,,,,,,,1800000000,"32,14 triệu/m²",,1,,Đã bàn giao,,1 phòng,56 m²,1 phòng,Đất,,Phường Đông Hòa,
