city,date,direction,district,floors,front_road,id,length,price,property_legal_document,rooms,size,type_adv,type_real_estate,ward,width
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,10m,9186347,15m," 1,6 tỷ ",Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Nhà mặt tiền,Phường Tân Bình,4m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Dĩ An,3,12m,7991545,16m," 3,4 tỷ ",Sổ hồng/ Sổ đỏ,4, 76 m,Cần bán,Nhà mặt tiền,Phường Tân Bình,5m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Thuận An,1,8m,8805704,"17,5m"," 1,35 tỷ ",Giấy tờ hợp lệ,3, 70 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,4m
Bình Dương,08/11/2021,_,Thành phố Thuận An,30,25m,8369199,---, 839 triệu ,Sổ hồng/ Sổ đỏ,1, 35 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,Đông Nam,Thành phố Dĩ An,2,8m,8785016,14m," 1,75 tỷ ",Giấy tờ hợp lệ,3, 56 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,Đông Nam,Thành phố Thuận An,1,5m,8760312,17m," 1,35 tỷ ",Giấy tờ hợp lệ,3, 68 m,Cần bán,Nhà trong hẻm,Phường Bình Chuẩn,4m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,1,4m,8721302,14m," 1,4 tỷ ",Giấy tờ hợp lệ,3, 56 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,Nam,Thành phố Dĩ An,1,"3,5m",8734558,"7,5m"," 1,65 tỷ ",---,2, 52 m,Cần bán,Nhà trong hẻm,Phường Đông Hòa,7m
Bình Dương,15/09/2021,_,Thành phố Thuận An,1,13m,6581998,17m," 1,3 tỷ ",---,2, 85 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,5m
Bình Dương,08/11/2021,Tây Nam,Thành phố Dĩ An,---,8m,9305014,17m," 2,4 tỷ ",Sổ hồng/ Sổ đỏ,---, 68 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,Đông Nam,Thành phố Dĩ An,1,4m,8409892,11m," 1,37 tỷ ",Sổ hồng/ Sổ đỏ,2, 44 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Thuận An,1,8m,8287658,20m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 100 m,Cần bán,Nhà mặt tiền,Phường An Phú,5m
Bình Dương,08/11/2021,Đông Bắc,Thành phố Dĩ An,2,5m,8183488,13m," 2,98 tỷ ",---,4, 68 m,Cần bán,Nhà mặt tiền,Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,_,Thành phố Thuận An,1,5m,8536467,12m," 1,12 tỷ ",Sổ hồng/ Sổ đỏ,3, 48 m,Cần bán,Nhà trong hẻm,Phường Bình Chuẩn,4m
Bình Dương,08/11/2021,Đông Bắc,Thành phố Dĩ An,2,5m,8467984,24m," 5,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 123 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,5m
Bình Dương,08/11/2021,Đông,Thành phố Dĩ An,2,8m,8471913,11m," 2,75 tỷ ",Sổ hồng/ Sổ đỏ,3, 45 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,4m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,1,5m,8429166,13m," 1,5 tỷ ",Giấy tờ hợp lệ,2, 50 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,Đông Nam,Thị xã Bến Cát,---,25m,8519578,18m," 1,08 tỷ ",Sổ hồng/ Sổ đỏ,---, 90 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Mỹ Phước,5m
Bình Dương,08/11/2021,Tây Nam,Thành phố Dĩ An,1,30m,8481043,23m, 8 tỷ ,Sổ hồng/ Sổ đỏ,4, 106 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,"4,5m"
Bình Dương,16/09/2021,Đông,Thị xã Tân Uyên,---,6m,8810501,20m, 900 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Hội Nghĩa,5m
Bình Dương,16/09/2021,Đông,Thị xã Tân Uyên,---,7m,8658273,20m, 800 triệu ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Vĩnh Tân,5m
Bình Dương,16/09/2021,_,Huyện Bắc Tân Uyên,---,3m,9027271,16m, 750 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Bình Mỹ,5m
Bình Dương,16/09/2021,_,Thành phố Thuận An,15,---,7915507,---," 1,2 tỷ ",Giấy tờ hợp lệ,2, 55 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,5m,9183887,30m," 2,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 128 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,4m
Bình Dương,17/09/2021,Đông,Thị xã Bến Cát,---,8m,9027406,10m," 1,9 tỷ ",---,---, 150 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Thới Hòa,5m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Thuận An,---,8m,9288920,21m, 23 tỷ ,Sổ hồng/ Sổ đỏ,---, 1.017 m,Cần bán,"Đất thổ cư, đất ở",Phường Vĩnh Phú,50m
Bình Dương,17/09/2021,_,Thị xã Tân Uyên,---,4m,9028889,20m, 900 triệu ,---,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,17/09/2021,Đông,Thành phố Dĩ An,35,50m,9029024,---," 2,65 tỷ ",Sổ hồng/ Sổ đỏ,2, 75 m,Cần bán,Căn hộ chung cư,Phường Dĩ An,---
Bình Dương,17/09/2021,_,Thị xã Bến Cát,---,13m,9029520,20m, 950 triệu ,---,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Thới Hòa,5m
Bình Dương,17/09/2021,_,Huyện Bắc Tân Uyên,---,4m,9028858,20m, 900 triệu ,---,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Tân Lập,5m
Bình Dương,17/09/2021,Tây Nam,Thành phố Dĩ An,12,---,9029810,---, 2 tỷ ,Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,17/09/2021,_,Thị xã Tân Uyên,---,3m,9029876,16m, 800 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,08/11/2021,Tây Nam,Thành phố Thuận An,1,8m,9304343,16m," 2,95 tỷ ",Sổ hồng/ Sổ đỏ,3, 81 m,Cần bán,Nhà mặt tiền,Phường An Phú,5m
Bình Dương,17/09/2021,_,Huyện Bàu Bàng,---,13m,9029535,16m, 850 triệu ,---,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Thị trấn Lai Uyên,5m
Bình Dương,17/09/2021,_,Thành phố Thuận An,8,---,7109874,---," 1,58 tỷ ",---,3, 86 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,15/09/2021,_,Thành phố Thuận An,40,---,9023825,---, 3 tỷ ,Sổ hồng/ Sổ đỏ,3, 110 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,17/09/2021,_,Thành phố Thuận An,38,12m,8724126,8m, 33 triệu / m,Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,9m
Bình Dương,15/09/2021,_,Thị xã Tân Uyên,---,13m,9023900,18m, 730 triệu ,---,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,08/11/2021,Tây Nam,Thành phố Dĩ An,2,8m,8771073,16m," 1,4 tỷ ",Giấy tờ hợp lệ,3, 64 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,4m
Bình Dương,15/09/2021,Tây Nam,Thành phố Dĩ An,26,20m,9024205,11m," 2,55 tỷ ",Sổ hồng/ Sổ đỏ,2, 65 m,Cần bán,Căn hộ chung cư,Phường An Bình,6m
Bình Dương,16/09/2021,_,Thị xã Tân Uyên,---,22m,9024361,---," 1,1 tỷ ",Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,---
Bình Dương,16/09/2021,_,Thị xã Bến Cát,---,3m,9024349,16m, 700 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Mỹ Phước,5m
Bình Dương,16/09/2021,_,Thị xã Tân Uyên,---,13m,9025337,"21,68m"," 1,45 tỷ ",---,---, 125 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,6m
Bình Dương,15/09/2021,_,Thị xã Bến Cát,---,42m,9023854,20m," 1,3 tỷ ",---,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,5m
Bình Dương,16/09/2021,_,Thị xã Tân Uyên,---,13m,9025466,16m," 1,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Vĩnh Tân,5m
Bình Dương,16/09/2021,_,Huyện Bắc Tân Uyên,---,13m,9025530,---, 800 triệu ,---,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án", Xã Tân Lập,---
Bình Dương,08/11/2021,Tây Bắc,Thành phố Dĩ An,2,10m,8674753,"21,5m"," 4,3 tỷ ",Sổ hồng/ Sổ đỏ,3, 108 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,5m
Bình Dương,16/09/2021,_,Thị xã Tân Uyên,---,7m,9026248,22m, 980 triệu ,Sổ hồng/ Sổ đỏ,---, 155 m,Cần bán,"Đất thổ cư, đất ở",Xã Phú Chánh,7m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Thuận An,2,8m,8645595,21m," 3,6 tỷ ",Sổ hồng/ Sổ đỏ,3, 96 m,Cần bán,Nhà mặt tiền,Phường Bình Chuẩn,"4,5m"
Bình Dương,16/09/2021,_,Huyện Bắc Tân Uyên,---,13m,9026283,16m, 800 triệu ,---,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Tân Lập,5m
Bình Dương,08/11/2021,Đông Nam,Thành phố Dĩ An,1,4m,8439645,10m," 1,55 tỷ ",Sổ hồng/ Sổ đỏ,3, 40 m,Cần bán,Nhà trong hẻm,Phường Tân Bình,4m
Bình Dương,16/09/2021,_,Thị xã Bến Cát,---,7m,9026232,70m, 880 triệu ,Sổ hồng/ Sổ đỏ,---, 350 m,Cần bán,"Đất thổ cư, đất ở",Phường Mỹ Phước,5m
Bình Dương,16/09/2021,_,Huyện Bắc Tân Uyên,---,36m,9026384,---, 910 triệu ,Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Tân Lập,---
Bình Dương,16/09/2021,_,Thành phố Thuận An,---,36m,9026428,---," 1,35 tỷ ",Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Chuẩn,---
Bình Dương,16/09/2021,Tây Nam,Thành phố Dĩ An,10,---,9026510,---," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,1, 45 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,11/09/2021,_,Thị xã Bến Cát,---,13m,7839794,---, 800 triệu ,---,---, 95 m,Cần bán,"Đất thổ cư, đất ở",Phường Mỹ Phước,---
Bình Dương,11/09/2021,Tây Nam,Thị xã Tân Uyên,2,9m,7921226,18m," 2,824 tỷ ",Sổ hồng/ Sổ đỏ,4, 81 m,Cần bán,"Biệt thự, nhà liền kề",Xã Phú Chánh,"4,5m"
Bình Dương,12/09/2021,_,Thị xã Tân Uyên,---,5m,8812025,74m," 3,9 triệu / m",Sổ hồng/ Sổ đỏ,---, 370 m,Cần bán,"Đất thổ cư, đất ở",Xã Phú Chánh,5m
Bình Dương,12/09/2021,_,Huyện Bàu Bàng,2,22m,8613415,20m, 20 triệu / m,Sổ hồng/ Sổ đỏ,3, 200 m,Cần bán,"Biệt thự, nhà liền kề", Thiếu Niên 3 Xã Trừ Văn Thố,10m
Bình Dương,16/09/2021,_,Huyện Bắc Tân Uyên,---,12m,9013465,16m, 810 triệu ,Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Bình Mỹ,5m
Bình Dương,13/09/2021,_,Thị xã Bến Cát,---,13m,7946681,16m," 1,35 tỷ ",Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,5m
Bình Dương,13/09/2021,_,Thị xã Tân Uyên,---,7m,7584302,23m," 1,35 tỷ ",Sổ hồng/ Sổ đỏ,---, 116 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,17/09/2021,_,Huyện Bắc Tân Uyên,---,13m,9029610,16m, 820 triệu ,Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,Nhà mặt tiền,Xã Tân Lập,5m
Bình Dương,12/09/2021,Nam,Thành phố Thủ Dầu Một,---,7m,8739344,19m," 3,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 95 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Hòa,5m
Bình Dương,13/09/2021,_,Thị xã Tân Uyên,2,12m,9017350,13m," 2,7 tỷ ",---,3, 130 m,Cần bán,"Biệt thự, nhà liền kề",Xã Vĩnh Tân,5m
Bình Dương,13/09/2021,Nam,Huyện Dầu Tiếng,---,16mm,9017676,25m," 1,25 tỷ ",Sổ hồng/ Sổ đỏ,---, 127 m,Cần bán,"Đất thổ cư, đất ở", Thị trấn Dầu Tiếng,5m
Bình Dương,13/09/2021,_,Thành phố Thuận An,40,---,9017954,---, 2 tỷ ,Sổ hồng/ Sổ đỏ,3, 79 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,13/09/2021,_,Thành phố Thuận An,5,---,9015740,---, 23 triệu / m,Giấy tờ hợp lệ,2, 68 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
Bình Dương,14/09/2021,_,Thành phố Thuận An,---,---,9018793,---," 1,64 tỷ ",---,2, 65 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,16/09/2021,_,Thành phố Thuận An,1,7m,7066138,15m," 1,2 tỷ ",Sổ hồng/ Sổ đỏ,2, 76 m,Cần bán,Nhà trong hẻm,Phường Bình Chuẩn,5m
Bình Dương,14/09/2021,_,Huyện Bắc Tân Uyên,---,5m,9020195,16m, 900 triệu ,---,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Xã Bình Mỹ,---
Bình Dương,14/09/2021,Đông Nam,Thành phố Dĩ An,10,---,9020252,---," 1,9 tỷ ",Giấy phép XD,2, 57 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,14/09/2021,_,Thành phố Thuận An,2,5m,9020461,17m," 1,29 tỷ ",Giấy tờ hợp lệ,3, 85 m,Cần bán,Nhà trong hẻm,Phường Bình Chuẩn,5m
Bình Dương,14/09/2021,Tây Bắc,Huyện Dầu Tiếng,---,5mm,9020121,45m," 1,82 tỷ ",Sổ hồng/ Sổ đỏ,---, 11.957 m,Cần bán,"Đất thổ cư, đất ở",Xã Định  Hiệp,26m
Bình Dương,08/11/2021,_,Thành phố Thuận An,23,---,9212565,---, 23 triệu / m,---,2, 55 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
Bình Dương,13/09/2021,Đông Bắc,Thị xã Tân Uyên,---,9m,9016750,20m," 1,773 tỷ ",Sổ hồng/ Sổ đỏ,---, 89 m,Cần bán,"Đất thổ cư, đất ở",Xã Phú Chánh,"4,5m"
Bình Dương,16/09/2021,_,Thị xã Bến Cát,---,22m,9025383,---, 750 triệu ,---,---, 65 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Mỹ Phước,---
Bình Dương,14/09/2021,_,Huyện Bắc Tân Uyên,---,13m,9020610,---, 11 triệu / m,Sổ hồng/ Sổ đỏ,---, 89 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Bình Mỹ,---
Bình Dương,08/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,2,15m,8604231,17m," 6,3 tỷ ",Sổ hồng/ Sổ đỏ,4, 180 m,Cần bán,"Biệt thự, nhà liền kề",Phường Hiệp Thành,5m
Bình Dương,14/09/2021,_,Thị xã Tân Uyên,---,7m,7568480,14m, 875 triệu ,Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,5m
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,2,13m,8190660,15m, 740 triệu ,Giấy tờ hợp lệ,---, 70 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Đất Cuốc,5m
Bình Dương,08/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,---,50m,8528558,85m, 18 triệu / m,Sổ hồng/ Sổ đỏ,---, 2.550 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Lợi,30m
Bình Dương,08/11/2021,Tây Nam,Thị xã Bến Cát,---,5m,8133863,71m," 2,8 triệu / m",Sổ hồng/ Sổ đỏ,---, 8.080 m,Cần bán,"Đất thổ cư, đất ở",Xã An Điền,125m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,1,16m,9319586,---," 2,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 320 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,---
Bình Dương,08/11/2021,Tây,Thành phố Thủ Dầu Một,---,26m,8146073,20m," 5,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Định Hòa,5m
Bình Dương,08/11/2021,Tây,Thành phố Thủ Dầu Một,2,5m,9026144,28m," 4,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 140 m,Cần bán,Nhà trong hẻm,Phường Phú Hòa,5m
Bình Dương,15/09/2021,_,Thị xã Bến Cát,---,36m,9024124,---," 1,35 tỷ ",Giấy tờ hợp lệ,---, 80 m,Cần bán,"Đất thổ cư, đất ở",Phường Hòa Lợi,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,16m,9219035,30m," 1,3 tỷ ",---,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,10m
Bình Dương,08/11/2021,Tây,Thành phố Thủ Dầu Một,2,5m,9043848,39m," 4,3 tỷ ",Sổ hồng/ Sổ đỏ,3, 194 m,Cần bán,Nhà trong hẻm,Phường Phú Hòa,5m
Bình Dương,16/09/2021,_,Huyện Bắc Tân Uyên,---,13m,9026278,16m, 780 triệu ,---,---, 80 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Bình Mỹ,5m
Bình Dương,16/09/2021,_,Thị xã Bến Cát,---,13m,9026330,20m, 950 triệu ,Sổ hồng/ Sổ đỏ,---, 80 m,Cần bán,Nhà mặt tiền,Phường Thới Hòa,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,16m,8104944,---," 1,45 tỷ ",---,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,---
Bình Dương,08/11/2021,Bắc,Thành phố Thủ Dầu Một,---,5m,9063689,110m," 6,45 tỷ ",Sổ hồng/ Sổ đỏ,---, 2.300 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân An,21m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,3,26m,8476711,17m," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 68 m,Cần bán,"Biệt thự, nhà liền kề",Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,Bắc,Thành phố Thủ Dầu Một,---,5m,8204843,21m," 1,9 tỷ ",Sổ hồng/ Sổ đỏ,---, 109 m,Cần bán,"Đất thổ cư, đất ở",Phường Hiệp An,"5,2m"
Bình Dương,08/11/2021,_,Thành phố Dĩ An,6,---,6144100,"16,25m"," 1,73 tỷ ",Sổ hồng/ Sổ đỏ,2, 67 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,4m
Bình Dương,08/11/2021,Tây,Huyện Bắc Tân Uyên,---,15m,9164686,45m," 5,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 452 m,Cần bán,"Đất thổ cư, đất ở",Xã Bình Mỹ,10m
Bình Dương,08/11/2021,_,Thành phố Thuận An,29,25m,7037999,"8,2m", 900 triệu ,Giấy phép XD,1, 33 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,4m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,16m,7907171,---," 1,2 tỷ ",---,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,12m,8038840,30m," 10,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 211 m,Cần bán,Nhà mặt tiền,Phường An Bình,5m
Bình Dương,08/11/2021,Nam,Thành phố Thủ Dầu Một,3,15m,6932402,20m," 7,35 tỷ ",Sổ hồng/ Sổ đỏ,3, 320 m,Cần bán,Nhà mặt tiền,Phường Phú Lợi,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,6m,8038794,24m, 3 tỷ ,Sổ hồng/ Sổ đỏ,---, 90 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,4m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,1,4m,8124313,14m," 2,7 tỷ ",Sổ hồng/ Sổ đỏ,3, 54 m,Cần bán,Nhà trong hẻm,Phường Dĩ An,4m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,12m,8113593,26m," 9,1 tỷ ",Sổ hồng/ Sổ đỏ,2, 132 m,Cần bán,Nhà mặt tiền,Phường Đông Hòa,"5,5m"
Bình Dương,08/11/2021,Đông Nam,Thành phố Thủ Dầu Một,12,---,8386931,---," 2,6 tỷ ",Sổ hồng/ Sổ đỏ,2, 63 m,Cần bán,Căn hộ chung cư,Phường Phú Lợi,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,3,8m,8135500,18m," 11,5 tỷ ",Sổ hồng/ Sổ đỏ,18, 186 m,Cần bán,"Nhà hàng, khách sạn",Phường Tân Đông Hiệp,10m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,16m,8135438,30m," 9,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 224 m,Cần bán,Nhà mặt tiền,Phường Bình Hòa,"7,4m"
Bình Dương,08/11/2021,_,Thành phố Dĩ An,2,8m,8072573,18m," 4,2 tỷ ",Sổ hồng/ Sổ đỏ,3, 73 m,Cần bán,Nhà mặt tiền,Phường Dĩ An,4m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,20m,5778137,25m, 4 tỷ ,Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Chánh Phú Hòa,6m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,6m,8116349,22m," 3,7 tỷ ",Sổ hồng/ Sổ đỏ,6, 112 m,Cần bán,Nhà mặt tiền,Phường An Bình,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,16m,8185283,30m," 2,25 tỷ ",Sổ hồng/ Sổ đỏ,---, 310 m,Cần bán,"Phòng trọ, nhà trọ",Phường Mỹ Phước,10m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,2,8m,7503024,30m," 10,5 tỷ ",Sổ hồng/ Sổ đỏ,5, 300 m,Cần bán,Nhà mặt tiền,Phường Dĩ An,10m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,8m,7644594,50m, 22 tỷ ,Sổ hồng/ Sổ đỏ,---, 2.085 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình An,40m
Bình Dương,08/11/2021,Đông,Thị xã Tân Uyên,---,50m,8565056,67m," 5,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 337 m,Cần bán,"Đất thổ cư, đất ở",Xã Phú Chánh,5m
Bình Dương,08/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,---,8m,8504892,25m," 7,25 tỷ ",Sổ hồng/ Sổ đỏ,---, 255 m,Cần bán,"Đất thổ cư, đất ở",Phường Hiệp Thành,10m
Bình Dương,08/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,2,7m,8538991,17m," 3,68 tỷ ",Sổ hồng/ Sổ đỏ,3, 142 m,Cần bán,Nhà mặt tiền,Phường Phú Mỹ,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,2,10m,7886221,19m," 11,7 tỷ ",Sổ hồng/ Sổ đỏ,4, 95 m,Cần bán,Nhà mặt tiền,Phường An Bình,5m
Bình Dương,08/11/2021,Đông Nam,Thành phố Thủ Dầu Một,---,50m,8246917,28m," 7,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 170 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Mỹ,"6,5m"
Bình Dương,08/11/2021,Đông Nam,Thị xã Bến Cát,---,50m,8538850,60m," 14,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 1.605 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Định,25m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Thủ Dầu Một,2,5m,6996409,19m," 4,5 tỷ ",Sổ hồng/ Sổ đỏ,4, 180 m,Cần bán,Nhà mặt tiền,Phường Hiệp Thành,"4,1m"
Bình Dương,08/11/2021,Tây,Thành phố Thủ Dầu Một,1,15m,7572953,18m," 8,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 88 m,Cần bán,Nhà mặt tiền,Phường Phú Hòa,5m
Bình Dương,08/11/2021,Đông,Thành phố Thủ Dầu Một,1,10m,8444728,42m, 10 tỷ ,Sổ hồng/ Sổ đỏ,5, 195 m,Cần bán,Nhà mặt tiền,Phường Hiệp Thành,"4,5m"
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,---,8386888,---," 1,75 tỷ ",---,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Đông Hòa,---
Bình Dương,08/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,---,8m,7330321,28m," 7,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 310 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Mỹ,11m
Bình Dương,08/11/2021,Bắc,Thành phố Thủ Dầu Một,---,5m,7054214,20m," 5,64 tỷ ",Sổ hồng/ Sổ đỏ,2, 120 m,Cần bán,Nhà trong hẻm,Phường Phú Hòa,6m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,10m,7941081,20m, 25 triệu / m,Sổ hồng/ Sổ đỏ,---, 172 m,Cần bán,Nhà mặt tiền,Phường Bình An,8m
Bình Dương,08/11/2021,_,Thành phố Thuận An,23,---,6676254,---, 22 triệu / m,Giấy tờ hợp lệ,2, 55 m,Cần bán,Căn hộ chung cư,Phường Bình Hòa,---
